eid,vid,cid
36486,10002,5085
36487,10002,704
36488,10002,6255
36489,10003,5103
36490,10003,722
36491,10003,6273
36492,10004,5121
36493,10004,740
36494,10004,6291
36495,10005,5139
36496,10005,758
36497,10005,6309
36498,10006,5157
36499,10006,776
36500,10006,6327
36501,10007,5175
36502,10007,794
36503,10007,6345
36504,10008,5193
36505,10008,812
36506,10008,6363
36507,10009,5211
36508,10009,830
36509,10009,6381
36510,10010,5229
36511,10010,848
36512,10010,6399
36513,10011,5247
36514,10011,866
36515,10011,6417
36516,10012,5265
36517,10012,884
36518,10012,6435
36519,10013,5283
36520,10013,902
36521,10013,6453
36522,10014,5301
36523,10014,920
36524,10014,6471
36525,10015,5319
36526,10015,938
36527,10015,9
36528,10016,5337
36529,10016,956
36530,10016,27
36531,10017,5355
36532,10017,974
36533,10017,45
36534,10018,5373
36535,10018,992
36536,10018,63
36537,10019,5391
36538,10019,1010
36539,10019,81
36540,10020,5409
36541,10020,1028
36542,10020,99
36543,10021,5427
36544,10021,1046
36545,10021,117
36546,10022,5445
36547,10022,1064
36548,10022,135
36549,10023,5463
36550,10023,1082
36551,10023,153
36552,10024,5481
36553,10024,1100
36554,10024,171
36555,10025,5499
36556,10025,1118
36557,10025,189
36558,10026,5517
36559,10026,1136
36560,10026,207
36561,10027,5535
36562,10027,1154
36563,10027,225
36564,10028,5553
36565,10028,1172
36566,10028,243
36567,10029,5571
36568,10029,1190
36569,10029,261
36570,10030,5589
36571,10030,1208
36572,10030,279
36573,10031,5607
36574,10031,1226
36575,10031,297
36576,10032,5625
36577,10032,1244
36578,10032,315
36579,10033,5643
36580,10033,1262
36581,10033,333
36582,10034,5661
36583,10034,1280
36584,10034,351
36585,10035,5679
36586,10035,1298
36587,10035,369
36588,10036,5697
36589,10036,1316
36590,10036,387
36591,10037,5715
36592,10037,1334
36593,10037,405
36594,10038,5733
36595,10038,1352
36596,10038,423
36597,10039,5751
36598,10039,1370
36599,10039,441
36600,10040,5769
36601,10040,1388
36602,10040,459
36603,10041,5787
36604,10041,1406
36605,10041,477
36606,10042,5805
36607,10042,1424
36608,10042,495
36609,10043,5823
36610,10043,1442
36611,10043,513
36612,10044,5841
36613,10044,1460
36614,10044,531
36615,10045,5859
36616,10045,1478
36617,10045,549
36618,10046,5877
36619,10046,1496
36620,10046,567
36621,10047,5895
36622,10047,1514
36623,10047,585
36624,10048,5913
36625,10048,1532
36626,10048,603
36627,10049,5931
36628,10049,1550
36629,10049,621
36630,10050,5949
36631,10050,1568
36632,10050,639
36633,10051,5967
36634,10051,1586
36635,10051,657
36636,10052,5985
36637,10052,1604
36638,10052,675
36639,10053,6003
36640,10053,1622
36641,10053,693
36642,10054,6021
36643,10054,1640
36644,10054,711
36645,10055,6039
36646,10055,1658
36647,10055,729
36648,10056,6057
36649,10056,1676
36650,10056,747
36651,10057,6075
36652,10057,1694
36653,10057,765
36654,10058,6093
36655,10058,1712
36656,10058,783
36657,10059,6111
36658,10059,1730
36659,10059,801
36660,10060,6129
36661,10060,1748
36662,10060,819
36663,10061,6147
36664,10061,1766
36665,10061,837
36666,10062,6165
36667,10062,1784
36668,10062,855
36669,10063,6183
36670,10063,1802
36671,10063,873
36672,10064,6201
36673,10064,1820
36674,10064,891
36675,10065,6219
36676,10065,1838
36677,10065,909
36678,10066,6237
36679,10066,1856
36680,10066,927
36681,10067,6255
36682,10067,1874
36683,10067,945
36684,10068,6273
36685,10068,1892
36686,10068,963
36687,10069,6291
36688,10069,1910
36689,10069,981
36690,10070,6309
36691,10070,1928
36692,10070,999
36693,10071,6327
36694,10071,1946
36695,10071,1017
36696,10072,6345
36697,10072,1964
36698,10072,1035
36699,10073,6363
36700,10073,1982
36701,10073,1053
36702,10074,6381
36703,10074,2000
36704,10074,1071
36705,10075,6399
36706,10075,2018
36707,10075,1089
36708,10076,6417
36709,10076,2036
36710,10076,1107
36711,10077,6435
36712,10077,2054
36713,10077,1125
36714,10078,6453
36715,10078,2072
36716,10078,1143
36717,10079,6471
36718,10079,2090
36719,10079,1161
36720,10080,10
36721,10080,933
36722,10080,4921
36723,10081,28
36724,10081,951
36725,10081,4939
36726,10082,46
36727,10082,969
36728,10082,4957
36729,10083,64
36730,10083,987
36731,10083,4975
36732,10084,82
36733,10084,1005
36734,10084,4993
36735,10085,100
36736,10085,1023
36737,10085,5011
36738,10086,118
36739,10086,1041
36740,10086,5029
36741,10087,136
36742,10087,1059
36743,10087,5047
36744,10088,154
36745,10088,1077
36746,10088,5065
36747,10089,172
36748,10089,1095
36749,10089,5083
36750,10090,190
36751,10090,1113
36752,10090,5101
36753,10091,208
36754,10091,1131
36755,10091,5119
36756,10092,226
36757,10092,1149
36758,10092,5137
36759,10093,244
36760,10093,1167
36761,10093,5155
36762,10094,262
36763,10094,1185
36764,10094,5173
36765,10095,280
36766,10095,1203
36767,10095,5191
36768,10096,298
36769,10096,1221
36770,10096,5209
36771,10097,316
36772,10097,1239
36773,10097,5227
36774,10098,334
36775,10098,1257
36776,10098,5245
36777,10099,352
36778,10099,1275
36779,10099,5263
36780,10100,370
36781,10100,1293
36782,10100,5281
36783,10101,388
36784,10101,1311
36785,10101,5299
36786,10102,406
36787,10102,1329
36788,10102,5317
36789,10103,424
36790,10103,1347
36791,10103,5335
36792,10104,442
36793,10104,1365
36794,10104,5353
36795,10105,460
36796,10105,1383
36797,10105,5371
36798,10106,478
36799,10106,1401
36800,10106,5389
36801,10107,496
36802,10107,1419
36803,10107,5407
36804,10108,514
36805,10108,1437
36806,10108,5425
36807,10109,532
36808,10109,1455
36809,10109,5443
36810,10110,550
36811,10110,1473
36812,10110,5461
36813,10111,568
36814,10111,1491
36815,10111,5479
36816,10112,586
36817,10112,1509
36818,10112,5497
36819,10113,604
36820,10113,1527
36821,10113,5515
36822,10114,622
36823,10114,1545
36824,10114,5533
36825,10115,640
36826,10115,1563
36827,10115,5551
36828,10116,658
36829,10116,1581
36830,10116,5569
36831,10117,676
36832,10117,1599
36833,10117,5587
36834,10118,694
36835,10118,1617
36836,10118,5605
36837,10119,712
36838,10119,1635
36839,10119,5623
36840,10120,730
36841,10120,1653
36842,10120,5641
36843,10121,748
36844,10121,1671
36845,10121,5659
36846,10122,766
36847,10122,1689
36848,10122,5677
36849,10123,784
36850,10123,1707
36851,10123,5695
36852,10124,802
36853,10124,1725
36854,10124,5713
36855,10125,820
36856,10125,1743
36857,10125,5731
36858,10126,838
36859,10126,1761
36860,10126,5749
36861,10127,856
36862,10127,1779
36863,10127,5767
36864,10128,874
36865,10128,1797
36866,10128,5785
36867,10129,892
36868,10129,1815
36869,10129,5803
36870,10130,910
36871,10130,1833
36872,10130,5821
36873,10131,928
36874,10131,1851
36875,10131,5839
36876,10132,946
36877,10132,1869
36878,10132,5857
36879,10133,964
36880,10133,1887
36881,10133,5875
36882,10134,982
36883,10134,1905
36884,10134,5893
36885,10135,1000
36886,10135,1923
36887,10135,5911
36888,10136,1018
36889,10136,1941
36890,10136,5929
36891,10137,1036
36892,10137,1959
36893,10137,5947
36894,10138,1054
36895,10138,1977
36896,10138,5965
36897,10139,1072
36898,10139,1995
36899,10139,5983
36900,10140,1090
36901,10140,2013
36902,10140,6001
36903,10141,1108
36904,10141,2031
36905,10141,6019
36906,10142,1126
36907,10142,2049
36908,10142,6037
36909,10143,1144
36910,10143,2067
36911,10143,6055
36912,10144,1162
36913,10144,2085
36914,10144,6073
36915,10145,1180
36916,10145,2103
36917,10145,6091
36918,10146,1198
36919,10146,2121
36920,10146,6109
36921,10147,1216
36922,10147,2139
36923,10147,6127
36924,10148,1234
36925,10148,2157
36926,10148,6145
36927,10149,1252
36928,10149,2175
36929,10149,6163
36930,10150,1270
36931,10150,2193
36932,10150,6181
36933,10151,1288
36934,10151,2211
36935,10151,6199
36936,10152,1306
36937,10152,2229
36938,10152,6217
36939,10153,1324
36940,10153,2247
36941,10153,6235
36942,10154,1342
36943,10154,2265
36944,10154,6253
36945,10155,1360
36946,10155,2283
36947,10155,6271
36948,10156,1378
36949,10156,2301
36950,10156,6289
36951,10157,1396
36952,10157,2319
36953,10157,6307
36954,10158,1414
36955,10158,2337
36956,10158,6325
36957,10159,1432
36958,10159,2355
36959,10159,6343
36960,10160,1450
36961,10160,2373
36962,10160,6361
36963,10161,1468
36964,10161,2391
36965,10161,6379
36966,10162,1486
36967,10162,2409
36968,10162,6397
36969,10163,1504
36970,10163,2427
36971,10163,6415
36972,10164,1522
36973,10164,2445
36974,10164,6433
36975,10165,1540
36976,10165,2463
36977,10165,6451
36978,10166,1558
36979,10166,2481
36980,10166,6469
36981,10167,1576
36982,10167,2499
36983,10167,7
36984,10168,1594
36985,10168,2517
36986,10168,25
36987,10169,1612
36988,10169,2535
36989,10169,43
36990,10170,1630
36991,10170,2553
36992,10170,61
36993,10171,1648
36994,10171,2571
36995,10171,79
36996,10172,1666
36997,10172,2589
36998,10172,97
36999,10173,1684
37000,10173,2607
37001,10173,115
37002,10174,1702
37003,10174,2625
37004,10174,133
37005,10175,1720
37006,10175,2643
37007,10175,151
37008,10176,1738
37009,10176,2661
37010,10176,169
37011,10177,1756
37012,10177,2679
37013,10177,187
37014,10178,1774
37015,10178,2697
37016,10178,205
37017,10179,1792
37018,10179,2715
37019,10179,223
37020,10180,1810
37021,10180,2733
37022,10180,241
37023,10181,1828
37024,10181,2751
37025,10181,259
37026,10182,1846
37027,10182,2769
37028,10182,277
37029,10183,1864
37030,10183,2787
37031,10183,295
37032,10184,1882
37033,10184,2805
37034,10184,313
37035,10185,1900
37036,10185,2823
37037,10185,331
37038,10186,1918
37039,10186,2841
37040,10186,349
37041,10187,1936
37042,10187,2859
37043,10187,367
37044,10188,1954
37045,10188,2877
37046,10188,385
37047,10189,1972
37048,10189,2895
37049,10189,403
37050,10190,1990
37051,10190,2913
37052,10190,421
37053,10191,2008
37054,10191,2931
37055,10191,439
37056,10192,2026
37057,10192,2949
37058,10192,457
37059,10193,2044
37060,10193,2967
37061,10193,475
37062,10194,2062
37063,10194,2985
37064,10194,493
37065,10195,2080
37066,10195,3003
37067,10195,511
37068,10196,2098
37069,10196,3021
37070,10196,529
37071,10197,2116
37072,10197,3039
37073,10197,547
37074,10198,2134
37075,10198,3057
37076,10198,565
37077,10199,2152
37078,10199,3075
37079,10199,583
37080,10200,2170
37081,10200,3093
37082,10200,601
37083,10201,2188
37084,10201,3111
37085,10201,619
37086,10202,2206
37087,10202,3129
37088,10202,637
37089,10203,2224
37090,10203,3147
37091,10203,655
37092,10204,2242
37093,10204,3165
37094,10204,673
37095,10205,2260
37096,10205,3183
37097,10205,691
37098,10206,2278
37099,10206,3201
37100,10206,709
37101,10207,2296
37102,10207,3219
37103,10207,727
37104,10208,2314
37105,10208,3237
37106,10208,745
37107,10209,2332
37108,10209,3255
37109,10209,763
37110,10210,2350
37111,10210,3273
37112,10210,781
37113,10211,2368
37114,10211,3291
37115,10211,799
37116,10212,2386
37117,10212,3309
37118,10212,817
37119,10213,2404
37120,10213,3327
37121,10213,835
37122,10214,2422
37123,10214,3345
37124,10214,853
37125,10215,2440
37126,10215,3363
37127,10215,871
37128,10216,2458
37129,10216,3381
37130,10216,889
37131,10217,2476
37132,10217,3399
37133,10217,907
37134,10218,2494
37135,10218,3417
37136,10218,925
37137,10219,2512
37138,10219,3435
37139,10219,943
37140,10220,2530
37141,10220,3453
37142,10220,961
37143,10221,2548
37144,10221,3471
37145,10221,979
37146,10222,2566
37147,10222,3489
37148,10222,997
37149,10223,2584
37150,10223,3507
37151,10223,1015
37152,10224,2602
37153,10224,3525
37154,10224,1033
37155,10225,2620
37156,10225,3543
37157,10225,1051
37158,10226,2638
37159,10226,3561
37160,10226,1069
37161,10227,2656
37162,10227,3579
37163,10227,1087
37164,10228,2674
37165,10228,3597
37166,10228,1105
37167,10229,2692
37168,10229,3615
37169,10229,1123
37170,10230,2710
37171,10230,3633
37172,10230,1141
37173,10231,2728
37174,10231,3651
37175,10231,1159
37176,10232,2746
37177,10232,3669
37178,10232,1177
37179,10233,2764
37180,10233,3687
37181,10233,1195
37182,10234,2782
37183,10234,3705
37184,10234,1213
37185,10235,2800
37186,10235,3723
37187,10235,1231
37188,10236,2818
37189,10236,3741
37190,10236,1249
37191,10237,2836
37192,10237,3759
37193,10237,1267
37194,10238,2854
37195,10238,3777
37196,10238,1285
37197,10239,2872
37198,10239,3795
37199,10239,1303
37200,10240,2890
37201,10240,3813
37202,10240,1321
37203,10241,2908
37204,10241,3831
37205,10241,1339
37206,10242,2926
37207,10242,3849
37208,10242,1357
37209,10243,2944
37210,10243,3867
37211,10243,1375
37212,10244,2962
37213,10244,3885
37214,10244,1393
37215,10245,2980
37216,10245,3903
37217,10245,1411
37218,10246,2998
37219,10246,3921
37220,10246,1429
37221,10247,3016
37222,10247,3939
37223,10247,1447
37224,10248,3034
37225,10248,3957
37226,10248,1465
37227,10249,3052
37228,10249,3975
37229,10249,1483
37230,10250,3070
37231,10250,3993
37232,10250,1501
37233,10251,3088
37234,10251,4011
37235,10251,1519
37236,10252,3106
37237,10252,4029
37238,10252,1537
37239,10253,3124
37240,10253,4047
37241,10253,1555
37242,10254,3142
37243,10254,4065
37244,10254,1573
37245,10255,3160
37246,10255,4083
37247,10255,1591
37248,10256,3178
37249,10256,4101
37250,10256,1609
37251,10257,3196
37252,10257,4119
37253,10257,1627
37254,10258,3214
37255,10258,4137
37256,10258,1645
37257,10259,3232
37258,10259,4155
37259,10259,1663
37260,10260,3250
37261,10260,4173
37262,10260,1681
37263,10261,3268
37264,10261,4191
37265,10261,1699
37266,10262,3286
37267,10262,4209
37268,10262,1717
37269,10263,3304
37270,10263,4227
37271,10263,1735
37272,10264,3322
37273,10264,4245
37274,10264,1753
37275,10265,3340
37276,10265,4263
37277,10265,1771
37278,10266,3358
37279,10266,4281
37280,10266,1789
37281,10267,3376
37282,10267,4299
37283,10267,1807
37284,10268,3394
37285,10268,4317
37286,10268,1825
37287,10269,3412
37288,10269,4335
37289,10269,1843
37290,10270,3430
37291,10270,4353
37292,10270,1861
37293,10271,3448
37294,10271,4371
37295,10271,1879
37296,10272,3466
37297,10272,4389
37298,10272,1897
37299,10273,3484
37300,10273,4407
37301,10273,1915
37302,10274,3502
37303,10274,4425
37304,10274,1933
37305,10275,3520
37306,10275,4443
37307,10275,1951
37308,10276,3538
37309,10276,4461
37310,10276,1969
37311,10277,3556
37312,10277,4479
37313,10277,1987
37314,10278,3574
37315,10278,4497
37316,10278,2005
37317,10279,3592
37318,10279,4515
37319,10279,2023
37320,10280,3610
37321,10280,4533
37322,10280,2041
37323,10281,3628
37324,10281,4551
37325,10281,2059
37326,10282,3646
37327,10282,4569
37328,10282,2077
37329,10283,3664
37330,10283,4587
37331,10283,2095
37332,10284,3682
37333,10284,4605
37334,10284,2113
37335,10285,3700
37336,10285,4623
37337,10285,2131
37338,10286,3718
37339,10286,4641
37340,10286,2149
37341,10287,3736
37342,10287,4659
37343,10287,2167
37344,10288,3754
37345,10288,4677
37346,10288,2185
37347,10289,3772
37348,10289,4695
37349,10289,2203
37350,10290,3790
37351,10290,4713
37352,10290,2221
37353,10291,3808
37354,10291,4731
37355,10291,2239
37356,10292,3826
37357,10292,4749
37358,10292,2257
37359,10293,3844
37360,10293,4767
37361,10293,2275
37362,10294,3862
37363,10294,4785
37364,10294,2293
37365,10295,3880
37366,10295,4803
37367,10295,2311
37368,10296,3898
37369,10296,4821
37370,10296,2329
37371,10297,3916
37372,10297,4839
37373,10297,2347
37374,10298,3934
37375,10298,4857
37376,10298,2365
37377,10299,3952
37378,10299,4875
37379,10299,2383
37380,10300,3970
37381,10300,4893
37382,10300,2401
37383,10301,3988
37384,10301,4911
37385,10301,2419
37386,10302,4006
37387,10302,4929
37388,10302,2437
37389,10303,4024
37390,10303,4947
37391,10303,2455
37392,10304,4042
37393,10304,4965
37394,10304,2473
37395,10305,4060
37396,10305,4983
37397,10305,2491
37398,10306,4078
37399,10306,5001
37400,10306,2509
37401,10307,4096
37402,10307,5019
37403,10307,2527
37404,10308,4114
37405,10308,5037
37406,10308,2545
37407,10309,4132
37408,10309,5055
37409,10309,2563
37410,10310,4150
37411,10310,5073
37412,10310,2581
37413,10311,4168
37414,10311,5091
37415,10311,2599
37416,10312,4186
37417,10312,5109
37418,10312,2617
37419,10313,4204
37420,10313,5127
37421,10313,2635
37422,10314,4222
37423,10314,5145
37424,10314,2653
37425,10315,4240
37426,10315,5163
37427,10315,2671
37428,10316,4258
37429,10316,5181
37430,10316,2689
37431,10317,4276
37432,10317,5199
37433,10317,2707
37434,10318,4294
37435,10318,5217
37436,10318,2725
37437,10319,4312
37438,10319,5235
37439,10319,2743
37440,10320,4330
37441,10320,5253
37442,10320,2761
37443,10321,4348
37444,10321,5271
37445,10321,2779
37446,10322,4366
37447,10322,5289
37448,10322,2797
37449,10323,4384
37450,10323,5307
37451,10323,2815
37452,10324,4402
37453,10324,5325
37454,10324,2833
37455,10325,4420
37456,10325,5343
37457,10325,2851
37458,10326,4438
37459,10326,5361
37460,10326,2869
37461,10327,4456
37462,10327,5379
37463,10327,2887
37464,10328,4474
37465,10328,5397
37466,10328,2905
37467,10329,4492
37468,10329,5415
37469,10329,2923
37470,10330,4510
37471,10330,5433
37472,10330,2941
37473,10331,4528
37474,10331,5451
37475,10331,2959
37476,10332,4546
37477,10332,5469
37478,10332,2977
37479,10333,4564
37480,10333,5487
37481,10333,2995
37482,10334,4582
37483,10334,5505
37484,10334,3013
37485,10335,4600
37486,10335,5523
37487,10335,3031
37488,10336,4618
37489,10336,5541
37490,10336,3049
37491,10337,4636
37492,10337,5559
37493,10337,3067
37494,10338,4654
37495,10338,5577
37496,10338,3085
37497,10339,4672
37498,10339,5595
37499,10339,3103
37500,10340,4690
37501,10340,5613
37502,10340,3121
37503,10341,4708
37504,10341,5631
37505,10341,3139
37506,10342,4726
37507,10342,5649
37508,10342,3157
37509,10343,4744
37510,10343,5667
37511,10343,3175
37512,10344,4762
37513,10344,5685
37514,10344,3193
37515,10345,4780
37516,10345,5703
37517,10345,3211
37518,10346,4798
37519,10346,5721
37520,10346,3229
37521,10347,4816
37522,10347,5739
37523,10347,3247
37524,10348,4834
37525,10348,5757
37526,10348,3265
37527,10349,4852
37528,10349,5775
37529,10349,3283
37530,10350,4870
37531,10350,5793
37532,10350,3301
37533,10351,4888
37534,10351,5811
37535,10351,3319
37536,10352,4906
37537,10352,5829
37538,10352,3337
37539,10353,4924
37540,10353,5847
37541,10353,3355
37542,10354,4942
37543,10354,5865
37544,10354,3373
37545,10355,4960
37546,10355,5883
37547,10355,3391
37548,10356,4978
37549,10356,5901
37550,10356,3409
37551,10357,4996
37552,10357,5919
37553,10357,3427
37554,10358,5014
37555,10358,5937
37556,10358,3445
37557,10359,5032
37558,10359,5955
37559,10359,3463
37560,10360,5050
37561,10360,5973
37562,10360,3481
37563,10361,5068
37564,10361,5991
37565,10361,3499
37566,10362,5086
37567,10362,6009
37568,10362,3517
37569,10363,5104
37570,10363,6027
37571,10363,3535
37572,10364,5122
37573,10364,6045
37574,10364,3553
37575,10365,5140
37576,10365,6063
37577,10365,3571
37578,10366,5158
37579,10366,6081
37580,10366,3589
37581,10367,5176
37582,10367,6099
37583,10367,3607
37584,10368,5194
37585,10368,6117
37586,10368,3625
37587,10369,5212
37588,10369,6135
37589,10369,3643
37590,10370,5230
37591,10370,6153
37592,10370,3661
37593,10371,5248
37594,10371,6171
37595,10371,3679
37596,10372,5266
37597,10372,6189
37598,10372,3697
37599,10373,5284
37600,10373,6207
37601,10373,3715
37602,10374,5302
37603,10374,6225
37604,10374,3733
37605,10375,5320
37606,10375,6243
37607,10375,3751
37608,10376,5338
37609,10376,6261
37610,10376,3769
37611,10377,5356
37612,10377,6279
37613,10377,3787
37614,10378,5374
37615,10378,6297
37616,10378,3805
37617,10379,5392
37618,10379,6315
37619,10379,3823
37620,10380,5410
37621,10380,6333
37622,10380,3841
37623,10381,5428
37624,10381,6351
37625,10381,3859
37626,10382,5446
37627,10382,6369
37628,10382,3877
37629,10383,5464
37630,10383,6387
37631,10383,3895
37632,10384,5482
37633,10384,6405
37634,10384,3913
37635,10385,5500
37636,10385,6423
37637,10385,3931
37638,10386,5518
37639,10386,6441
37640,10386,3949
37641,10387,5536
37642,10387,6459
37643,10387,3967
37644,10388,5554
37645,10388,6477
37646,10388,3985
37647,10389,5572
37648,10389,15
37649,10389,4003
37650,10390,5590
37651,10390,33
37652,10390,4021
37653,10391,5608
37654,10391,51
37655,10391,4039
37656,10392,5626
37657,10392,69
37658,10392,4057
37659,10393,5644
37660,10393,87
37661,10393,4075
37662,10394,5662
37663,10394,105
37664,10394,4093
37665,10395,5680
37666,10395,123
37667,10395,4111
37668,10396,5698
37669,10396,141
37670,10396,4129
37671,10397,5716
37672,10397,159
37673,10397,4147
37674,10398,5734
37675,10398,177
37676,10398,4165
37677,10399,5752
37678,10399,195
37679,10399,4183
37680,10400,5770
37681,10400,213
37682,10400,4201
37683,10401,5788
37684,10401,231
37685,10401,4219
37686,10402,5806
37687,10402,249
37688,10402,4237
37689,10403,5824
37690,10403,267
37691,10403,4255
37692,10404,5842
37693,10404,285
37694,10404,4273
37695,10405,5860
37696,10405,303
37697,10405,4291
37698,10406,5878
37699,10406,321
37700,10406,4309
37701,10407,5896
37702,10407,339
37703,10407,4327
37704,10408,5914
37705,10408,357
37706,10408,4345
37707,10409,5932
37708,10409,375
37709,10409,4363
37710,10410,5950
37711,10410,393
37712,10410,4381
37713,10411,5968
37714,10411,411
37715,10411,4399
37716,10412,5986
37717,10412,429
37718,10412,4417
37719,10413,6004
37720,10413,447
37721,10413,4435
37722,10414,6022
37723,10414,465
37724,10414,4453
37725,10415,6040
37726,10415,483
37727,10415,4471
37728,10416,6058
37729,10416,501
37730,10416,4489
37731,10417,6076
37732,10417,519
37733,10417,4507
37734,10418,6094
37735,10418,537
37736,10418,4525
37737,10419,6112
37738,10419,555
37739,10419,4543
37740,10420,6130
37741,10420,573
37742,10420,4561
37743,10421,6148
37744,10421,591
37745,10421,4579
37746,10422,6166
37747,10422,609
37748,10422,4597
37749,10423,6184
37750,10423,627
37751,10423,4615
37752,10424,6202
37753,10424,645
37754,10424,4633
37755,10425,6220
37756,10425,663
37757,10425,4651
37758,10426,6238
37759,10426,681
37760,10426,4669
37761,10427,6256
37762,10427,699
37763,10427,4687
37764,10428,6274
37765,10428,717
37766,10428,4705
37767,10429,6292
37768,10429,735
37769,10429,4723
37770,10430,6310
37771,10430,753
37772,10430,4741
37773,10431,6328
37774,10431,771
37775,10431,4759
37776,10432,6346
37777,10432,789
37778,10432,4777
37779,10433,6364
37780,10433,807
37781,10433,4795
37782,10434,6382
37783,10434,825
37784,10434,4813
37785,10435,6400
37786,10435,843
37787,10435,4831
37788,10436,6418
37789,10436,861
37790,10436,4849
37791,10437,6436
37792,10437,879
37793,10437,4867
37794,10438,6454
37795,10438,897
37796,10438,4885
37797,10439,6472
37798,10439,915
37799,10439,4903
37800,10440,11
37801,10440,5953
37802,10440,2261
37803,10441,29
37804,10441,5971
37805,10441,2279
37806,10442,47
37807,10442,5989
37808,10442,2297
37809,10443,65
37810,10443,6007
37811,10443,2315
37812,10444,83
37813,10444,6025
37814,10444,2333
37815,10445,101
37816,10445,6043
37817,10445,2351
37818,10446,119
37819,10446,6061
37820,10446,2369
37821,10447,137
37822,10447,6079
37823,10447,2387
37824,10448,155
37825,10448,6097
37826,10448,2405
37827,10449,173
37828,10449,6115
37829,10449,2423
37830,10450,191
37831,10450,6133
37832,10450,2441
37833,10451,209
37834,10451,6151
37835,10451,2459
37836,10452,227
37837,10452,6169
37838,10452,2477
37839,10453,245
37840,10453,6187
37841,10453,2495
37842,10454,263
37843,10454,6205
37844,10454,2513
37845,10455,281
37846,10455,6223
37847,10455,2531
37848,10456,299
37849,10456,6241
37850,10456,2549
37851,10457,317
37852,10457,6259
37853,10457,2567
37854,10458,335
37855,10458,6277
37856,10458,2585
37857,10459,353
37858,10459,6295
37859,10459,2603
37860,10460,371
37861,10460,6313
37862,10460,2621
37863,10461,389
37864,10461,6331
37865,10461,2639
37866,10462,407
37867,10462,6349
37868,10462,2657
37869,10463,425
37870,10463,6367
37871,10463,2675
37872,10464,443
37873,10464,6385
37874,10464,2693
37875,10465,461
37876,10465,6403
37877,10465,2711
37878,10466,479
37879,10466,6421
37880,10466,2729
37881,10467,497
37882,10467,6439
37883,10467,2747
37884,10468,515
37885,10468,6457
37886,10468,2765
37887,10469,533
37888,10469,6475
37889,10469,2783
37890,10470,551
37891,10470,13
37892,10470,2801
37893,10471,569
37894,10471,31
37895,10471,2819
37896,10472,587
37897,10472,49
37898,10472,2837
37899,10473,605
37900,10473,67
37901,10473,2855
37902,10474,623
37903,10474,85
37904,10474,2873
37905,10475,641
37906,10475,103
37907,10475,2891
37908,10476,659
37909,10476,121
37910,10476,2909
37911,10477,677
37912,10477,139
37913,10477,2927
37914,10478,695
37915,10478,157
37916,10478,2945
37917,10479,713
37918,10479,175
37919,10479,2963
37920,10480,731
37921,10480,193
37922,10480,2981
37923,10481,749
37924,10481,211
37925,10481,2999
37926,10482,767
37927,10482,229
37928,10482,3017
37929,10483,785
37930,10483,247
37931,10483,3035
37932,10484,803
37933,10484,265
37934,10484,3053
37935,10485,821
37936,10485,283
37937,10485,3071
37938,10486,839
37939,10486,301
37940,10486,3089
37941,10487,857
37942,10487,319
37943,10487,3107
37944,10488,875
37945,10488,337
37946,10488,3125
37947,10489,893
37948,10489,355
37949,10489,3143
37950,10490,911
37951,10490,373
37952,10490,3161
37953,10491,929
37954,10491,391
37955,10491,3179
37956,10492,947
37957,10492,409
37958,10492,3197
37959,10493,965
37960,10493,427
37961,10493,3215
37962,10494,983
37963,10494,445
37964,10494,3233
37965,10495,1001
37966,10495,463
37967,10495,3251
37968,10496,1019
37969,10496,481
37970,10496,3269
37971,10497,1037
37972,10497,499
37973,10497,3287
37974,10498,1055
37975,10498,517
37976,10498,3305
37977,10499,1073
37978,10499,535
37979,10499,3323
37980,10500,1091
37981,10500,553
37982,10500,3341
37983,10501,1109
37984,10501,571
37985,10501,3359
37986,10502,1127
37987,10502,589
37988,10502,3377
37989,10503,1145
37990,10503,607
37991,10503,3395
37992,10504,1163
37993,10504,625
37994,10504,3413
37995,10505,1181
37996,10505,643
37997,10505,3431
37998,10506,1199
37999,10506,661
38000,10506,3449
38001,10507,1217
38002,10507,679
38003,10507,3467
38004,10508,1235
38005,10508,697
38006,10508,3485
38007,10509,1253
38008,10509,715
38009,10509,3503
38010,10510,1271
38011,10510,733
38012,10510,3521
38013,10511,1289
38014,10511,751
38015,10511,3539
38016,10512,1307
38017,10512,769
38018,10512,3557
38019,10513,1325
38020,10513,787
38021,10513,3575
38022,10514,1343
38023,10514,805
38024,10514,3593
38025,10515,1361
38026,10515,823
38027,10515,3611
38028,10516,1379
38029,10516,841
38030,10516,3629
38031,10517,1397
38032,10517,859
38033,10517,3647
38034,10518,1415
38035,10518,877
38036,10518,3665
38037,10519,1433
38038,10519,895
38039,10519,3683
38040,10520,1451
38041,10520,913
38042,10520,3701
38043,10521,1469
38044,10521,931
38045,10521,3719
38046,10522,1487
38047,10522,949
38048,10522,3737
38049,10523,1505
38050,10523,967
38051,10523,3755
38052,10524,1523
38053,10524,985
38054,10524,3773
38055,10525,1541
38056,10525,1003
38057,10525,3791
38058,10526,1559
38059,10526,1021
38060,10526,3809
38061,10527,1577
38062,10527,1039
38063,10527,3827
38064,10528,1595
38065,10528,1057
38066,10528,3845
38067,10529,1613
38068,10529,1075
38069,10529,3863
38070,10530,1631
38071,10530,1093
38072,10530,3881
38073,10531,1649
38074,10531,1111
38075,10531,3899
38076,10532,1667
38077,10532,1129
38078,10532,3917
