eid,vid,cid
270,24,8972
271,24,9369
272,24,1272
273,24,10890
274,24,732
275,25,900
276,25,1049
277,25,12112
278,25,6475
279,25,7260
280,25,499
281,25,9008
282,25,9405
283,25,1308
284,25,10926
285,25,768
286,26,936
287,26,1085
288,26,12148
289,26,6511
290,26,7296
291,26,535
292,26,9044
293,26,9441
294,26,1344
295,26,10962
296,26,804
297,27,972
298,27,1121
299,27,12184
300,27,6547
301,27,7332
302,27,571
303,27,9080
304,27,9477
305,27,1380
306,27,10998
307,27,840
308,28,1008
309,28,1157
310,28,12220
311,28,6583
312,28,7368
313,28,607
314,28,9116
315,28,9513
316,28,1416
317,28,11034
318,28,876
319,29,1044
320,29,1193
321,29,12256
322,29,6619
323,29,7404
324,29,643
325,29,9152
326,29,9549
327,29,1452
328,29,11070
329,29,912
330,30,1080
331,30,1229
332,30,12292
333,30,6655
334,30,7440
335,30,679
336,30,9188
337,30,9585
338,30,1488
339,30,11106
340,30,948
341,31,1116
342,31,1265
343,31,12328
344,31,6691
345,31,7476
346,31,715
347,31,9224
348,31,9621
349,31,1524
350,31,11142
351,31,984
352,32,1152
353,32,1301
354,32,12364
355,32,6727
356,32,7512
357,32,751
358,32,9260
359,32,9657
360,32,1560
361,32,11178
362,32,1020
363,33,1188
364,33,1337
365,33,12400
366,33,6763
367,33,7548
368,33,787
369,33,9296
370,33,9693
371,33,1596
372,33,11214
373,33,1056
374,34,1224
375,34,1373
376,34,12436
377,34,6799
378,34,7584
379,34,823
380,34,9332
381,34,9729
382,34,1632
383,34,11250
384,34,1092
385,35,1260
386,35,1409
387,35,12472
388,35,6835
389,35,7620
390,35,859
391,35,9368
392,35,9765
393,35,1668
394,35,11286
395,35,1128
396,36,1296
397,36,1445
398,36,12508
399,36,6871
400,36,7656
401,36,895
402,36,9404
403,36,9801
404,36,1704
405,36,11322
406,36,1164
407,37,1332
408,37,1481
409,37,12544
410,37,6907
411,37,7692
412,37,931
413,37,9440
414,37,9837
415,37,1740
416,37,11358
417,37,1200
418,38,1368
419,38,1517
420,38,12580
421,38,6943
422,38,7728
423,38,967
424,38,9476
425,38,9873
426,38,1776
427,38,11394
428,38,1236
429,39,1404
430,39,1553
431,39,12616
432,39,6979
433,39,7764
434,39,1003
435,39,9512
436,39,9909
437,39,1812
438,39,11430
439,39,1272
440,40,1440
441,40,1589
442,40,12652
443,40,7015
444,40,7800
445,40,1039
446,40,9548
447,40,9945
448,40,1848
449,40,11466
450,40,1308
451,41,1476
452,41,1625
453,41,12688
454,41,7051
455,41,7836
456,41,1075
457,41,9584
458,41,9981
459,41,1884
460,41,11502
461,41,1344
462,42,1512
463,42,1661
464,42,12724
465,42,7087
466,42,7872
467,42,1111
468,42,9620
469,42,10017
470,42,1920
471,42,11538
472,42,1380
473,43,1548
474,43,1697
475,43,12760
476,43,7123
477,43,7908
478,43,1147
479,43,9656
480,43,10053
481,43,1956
482,43,11574
483,43,1416
484,44,1584
485,44,1733
486,44,12796
487,44,7159
488,44,7944
489,44,1183
490,44,9692
491,44,10089
492,44,1992
493,44,11610
494,44,1452
495,45,1620
496,45,1769
497,45,12832
498,45,7195
499,45,7980
500,45,1219
501,45,9728
502,45,10125
503,45,2028
504,45,11646
505,45,1488
506,46,1656
507,46,1805
508,46,12868
509,46,7231
510,46,8016
511,46,1255
512,46,9764
513,46,10161
514,46,2064
515,46,11682
516,46,1524
517,47,1692
518,47,1841
519,47,12904
520,47,7267
521,47,8052
522,47,1291
523,47,9800
524,47,10197
525,47,2100
526,47,11718
527,47,1560
528,48,1728
529,48,1877
530,48,12940
531,48,7303
532,48,8088
533,48,1327
534,48,9836
535,48,10233
536,48,2136
537,48,11754
538,48,1596
539,49,1764
540,49,1913
541,49,16
542,49,7339
543,49,8124
544,49,1363
545,49,9872
546,49,10269
547,49,2172
548,49,11790
549,49,1632
550,50,1800
551,50,1949
552,50,52
553,50,7375
554,50,8160
555,50,1399
556,50,9908
557,50,10305
558,50,2208
559,50,11826
560,50,1668
561,51,1836
562,51,1985
563,51,88
564,51,7411
565,51,8196
566,51,1435
567,51,9944
568,51,10341
569,51,2244
570,51,11862
571,51,1704
572,52,1872
573,52,2021
574,52,124
575,52,7447
576,52,8232
577,52,1471
578,52,9980
579,52,10377
580,52,2280
581,52,11898
582,52,1740
583,53,1908
584,53,2057
585,53,160
586,53,7483
587,53,8268
588,53,1507
589,53,10016
590,53,10413
591,53,2316
592,53,11934
593,53,1776
594,54,1944
595,54,2093
596,54,196
597,54,7519
598,54,8304
599,54,1543
600,54,10052
601,54,10449
602,54,2352
603,54,11970
604,54,1812
605,55,1980
606,55,2129
607,55,232
608,55,7555
609,55,8340
610,55,1579
611,55,10088
612,55,10485
613,55,2388
614,55,12006
615,55,1848
616,56,2016
617,56,2165
618,56,268
619,56,7591
620,56,8376
621,56,1615
622,56,10124
623,56,10521
624,56,2424
625,56,12042
626,56,1884
627,57,2052
628,57,2201
629,57,304
630,57,7627
631,57,8412
632,57,1651
633,57,10160
634,57,10557
635,57,2460
636,57,12078
637,57,1920
638,58,2088
639,58,2237
640,58,340
641,58,7663
642,58,8448
643,58,1687
644,58,10196
645,58,10593
646,58,2496
647,58,12114
648,58,1956
649,59,2124
650,59,2273
651,59,376
652,59,7699
653,59,8484
654,59,1723
655,59,10232
656,59,10629
657,59,2532
658,59,12150
659,59,1992
660,60,2160
661,60,2309
662,60,412
663,60,7735
664,60,8520
665,60,1759
666,60,10268
667,60,10665
668,60,2568
669,60,12186
670,60,2028
671,61,2196
672,61,2345
673,61,448
674,61,7771
675,61,8556
676,61,1795
677,61,10304
678,61,10701
679,61,2604
680,61,12222
681,61,2064
682,62,2232
683,62,2381
684,62,484
685,62,7807
686,62,8592
687,62,1831
688,62,10340
689,62,10737
690,62,2640
691,62,12258
692,62,2100
693,63,2268
694,63,2417
695,63,520
696,63,7843
697,63,8628
698,63,1867
699,63,10376
700,63,10773
701,63,2676
702,63,12294
703,63,2136
704,64,2304
705,64,2453
706,64,556
707,64,7879
708,64,8664
709,64,1903
710,64,10412
711,64,10809
712,64,2712
713,64,12330
714,64,2172
715,65,2340
716,65,2489
717,65,592
718,65,7915
719,65,8700
720,65,1939
721,65,10448
722,65,10845
723,65,2748
724,65,12366
725,65,2208
726,66,2376
727,66,2525
728,66,628
729,66,7951
730,66,8736
731,66,1975
732,66,10484
733,66,10881
734,66,2784
735,66,12402
736,66,2244
737,67,2412
738,67,2561
739,67,664
740,67,7987
741,67,8772
742,67,2011
743,67,10520
744,67,10917
745,67,2820
746,67,12438
747,67,2280
748,68,2448
749,68,2597
750,68,700
751,68,8023
752,68,8808
753,68,2047
754,68,10556
755,68,10953
756,68,2856
757,68,12474
758,68,2316
759,69,2484
760,69,2633
761,69,736
762,69,8059
763,69,8844
764,69,2083
765,69,10592
766,69,10989
767,69,2892
768,69,12510
769,69,2352
770,70,2520
771,70,2669
772,70,772
773,70,8095
774,70,8880
775,70,2119
776,70,10628
777,70,11025
778,70,2928
779,70,12546
780,70,2388
781,71,2556
782,71,2705
783,71,808
784,71,8131
785,71,8916
786,71,2155
787,71,10664
788,71,11061
789,71,2964
790,71,12582
791,71,2424
792,72,2592
793,72,2741
794,72,844
795,72,8167
796,72,8952
797,72,2191
798,72,10700
799,72,11097
800,72,3000
801,72,12618
802,72,2460
803,73,2628
804,73,2777
805,73,880
806,73,8203
807,73,8988
808,73,2227
809,73,10736
810,73,11133
811,73,3036
812,73,12654
813,73,2496
814,74,2664
815,74,2813
816,74,916
817,74,8239
818,74,9024
819,74,2263
820,74,10772
821,74,11169
822,74,3072
823,74,12690
824,74,2532
825,75,2700
826,75,2849
827,75,952
828,75,8275
829,75,9060
830,75,2299
831,75,10808
832,75,11205
833,75,3108
834,75,12726
835,75,2568
836,76,2736
837,76,2885
838,76,988
839,76,8311
840,76,9096
841,76,2335
842,76,10844
843,76,11241
844,76,3144
845,76,12762
846,76,2604
847,77,2772
848,77,2921
849,77,1024
850,77,8347
851,77,9132
852,77,2371
853,77,10880
854,77,11277
855,77,3180
856,77,12798
857,77,2640
858,78,2808
859,78,2957
860,78,1060
861,78,8383
862,78,9168
863,78,2407
864,78,10916
865,78,11313
866,78,3216
867,78,12834
868,78,2676
869,79,2844
870,79,2993
871,79,1096
872,79,8419
873,79,9204
874,79,2443
875,79,10952
876,79,11349
877,79,3252
878,79,12870
879,79,2712
880,80,2880
881,80,3029
882,80,1132
883,80,8455
884,80,9240
885,80,2479
886,80,10988
887,80,11385
888,80,3288
889,80,12906
890,80,2748
891,81,2916
892,81,3065
893,81,1168
894,81,8491
895,81,9276
896,81,2515
897,81,11024
898,81,11421
899,81,3324
900,81,12942
901,81,2784
902,82,2952
903,82,3101
904,82,1204
905,82,8527
906,82,9312
907,82,2551
908,82,11060
909,82,11457
910,82,3360
911,82,18
912,82,2820
913,83,2988
914,83,3137
915,83,1240
916,83,8563
917,83,9348
918,83,2587
919,83,11096
920,83,11493
921,83,3396
922,83,54
923,83,2856
924,84,3024
925,84,3173
926,84,1276
927,84,8599
928,84,9384
929,84,2623
930,84,11132
931,84,11529
932,84,3432
933,84,90
934,84,2892
935,85,3060
936,85,3209
937,85,1312
938,85,8635
939,85,9420
940,85,2659
941,85,11168
942,85,11565
943,85,3468
944,85,126
945,85,2928
946,86,3096
947,86,3245
948,86,1348
949,86,8671
950,86,9456
951,86,2695
952,86,11204
953,86,11601
954,86,3504
955,86,162
956,86,2964
957,87,3132
958,87,3281
959,87,1384
960,87,8707
961,87,9492
962,87,2731
963,87,11240
964,87,11637
965,87,3540
966,87,198
967,87,3000
968,88,3168
969,88,3317
970,88,1420
971,88,8743
972,88,9528
973,88,2767
974,88,11276
975,88,11673
976,88,3576
977,88,234
978,88,3036
979,89,3204
980,89,3353
981,89,1456
982,89,8779
983,89,9564
984,89,2803
985,89,11312
986,89,11709
987,89,3612
988,89,270
989,89,3072
990,90,3240
991,90,3389
992,90,1492
993,90,8815
994,90,9600
995,90,2839
996,90,11348
997,90,11745
998,90,3648
999,90,306
1000,90,3108
1001,91,3276
1002,91,3425
1003,91,1528
1004,91,8851
1005,91,9636
1006,91,2875
1007,91,11384
1008,91,11781
1009,91,3684
1010,91,342
1011,91,3144
1012,92,3312
1013,92,3461
1014,92,1564
1015,92,8887
1016,92,9672
1017,92,2911
1018,92,11420
1019,92,11817
1020,92,3720
1021,92,378
1022,92,3180
1023,93,3348
1024,93,3497
1025,93,1600
1026,93,8923
1027,93,9708
1028,93,2947
1029,93,11456
1030,93,11853
1031,93,3756
1032,93,414
1033,93,3216
1034,94,3384
1035,94,3533
1036,94,1636
1037,94,8959
1038,94,9744
1039,94,2983
1040,94,11492
1041,94,11889
1042,94,3792
1043,94,450
1044,94,3252
1045,95,3420
1046,95,3569
1047,95,1672
1048,95,8995
1049,95,9780
1050,95,3019
1051,95,11528
1052,95,11925
1053,95,3828
1054,95,486
1055,95,3288
1056,96,3456
1057,96,3605
1058,96,1708
1059,96,9031
1060,96,9816
1061,96,3055
1062,96,11564
1063,96,11961
1064,96,3864
1065,96,522
1066,96,3324
1067,97,3492
1068,97,3641
1069,97,1744
1070,97,9067
1071,97,9852
1072,97,3091
1073,97,11600
1074,97,11997
1075,97,3900
1076,97,558
1077,97,3360
1078,98,3528
1079,98,3677
1080,98,1780
1081,98,9103
1082,98,9888
1083,98,3127
1084,98,11636
1085,98,12033
1086,98,3936
1087,98,594
1088,98,3396
1089,99,3564
1090,99,3713
1091,99,1816
1092,99,9139
1093,99,9924
1094,99,3163
1095,99,11672
1096,99,12069
1097,99,3972
1098,99,630
1099,99,3432
1100,100,3600
1101,100,3749
1102,100,1852
1103,100,9175
1104,100,9960
1105,100,3199
1106,100,11708
1107,100,12105
1108,100,4008
1109,100,666
1110,100,3468
1111,101,3636
1112,101,3785
1113,101,1888
1114,101,9211
1115,101,9996
1116,101,3235
1117,101,11744
1118,101,12141
1119,101,4044
1120,101,702
1121,101,3504
1122,102,3672
1123,102,3821
1124,102,1924
1125,102,9247
1126,102,10032
1127,102,3271
1128,102,11780
1129,102,12177
1130,102,4080
1131,102,738
1132,102,3540
1133,103,3708
1134,103,3857
1135,103,1960
1136,103,9283
1137,103,10068
1138,103,3307
1139,103,11816
1140,103,12213
1141,103,4116
1142,103,774
1143,103,3576
1144,104,3744
1145,104,3893
1146,104,1996
1147,104,9319
1148,104,10104
1149,104,3343
1150,104,11852
1151,104,12249
1152,104,4152
1153,104,810
1154,104,3612
1155,105,3780
1156,105,3929
1157,105,2032
1158,105,9355
1159,105,10140
1160,105,3379
1161,105,11888
1162,105,12285
1163,105,4188
1164,105,846
1165,105,3648
1166,106,3816
1167,106,3965
1168,106,2068
1169,106,9391
1170,106,10176
1171,106,3415
1172,106,11924
1173,106,12321
1174,106,4224
1175,106,882
1176,106,3684
1177,107,3852
1178,107,4001
1179,107,2104
1180,107,9427
1181,107,10212
1182,107,3451
1183,107,11960
1184,107,12357
1185,107,4260
1186,107,918
1187,107,3720
1188,108,3888
1189,108,4037
1190,108,2140
1191,108,9463
1192,108,10248
1193,108,3487
1194,108,11996
1195,108,12393
1196,108,4296
1197,108,954
1198,108,3756
1199,109,3924
1200,109,4073
1201,109,2176
1202,109,9499
1203,109,10284
1204,109,3523
1205,109,12032
1206,109,12429
1207,109,4332
1208,109,990
1209,109,3792
1210,110,3960
1211,110,4109
1212,110,2212
1213,110,9535
1214,110,10320
1215,110,3559
1216,110,12068
1217,110,12465
1218,110,4368
1219,110,1026
1220,110,3828
1221,111,3996
1222,111,4145
1223,111,2248
1224,111,9571
1225,111,10356
1226,111,3595
1227,111,12104
1228,111,12501
1229,111,4404
1230,111,1062
1231,111,3864
1232,112,4032
1233,112,4181
1234,112,2284
1235,112,9607
1236,112,10392
1237,112,3631
1238,112,12140
1239,112,12537
1240,112,4440
1241,112,1098
1242,112,3900
1243,113,4068
1244,113,4217
1245,113,2320
1246,113,9643
1247,113,10428
1248,113,3667
1249,113,12176
1250,113,12573
1251,113,4476
1252,113,1134
1253,113,3936
1254,114,4104
1255,114,4253
1256,114,2356
1257,114,9679
1258,114,10464
1259,114,3703
1260,114,12212
1261,114,12609
1262,114,4512
1263,114,1170
1264,114,3972
1265,115,4140
1266,115,4289
1267,115,2392
1268,115,9715
1269,115,10500
1270,115,3739
1271,115,12248
1272,115,12645
1273,115,4548
1274,115,1206
1275,115,4008
1276,116,4176
1277,116,4325
1278,116,2428
1279,116,9751
1280,116,10536
1281,116,3775
1282,116,12284
1283,116,12681
1284,116,4584
1285,116,1242
1286,116,4044
1287,117,4212
1288,117,4361
1289,117,2464
1290,117,9787
1291,117,10572
1292,117,3811
1293,117,12320
1294,117,12717
1295,117,4620
1296,117,1278
1297,117,4080
1298,118,4248
1299,118,4397
1300,118,2500
1301,118,9823
1302,118,10608
1303,118,3847
1304,118,12356
1305,118,12753
1306,118,4656
1307,118,1314
1308,118,4116
1309,119,4284
1310,119,4433
1311,119,2536
1312,119,9859
1313,119,10644
1314,119,3883
1315,119,12392
1316,119,12789
1317,119,4692
1318,119,1350
1319,119,4152
1320,120,4320
1321,120,4469
1322,120,2572
1323,120,9895
1324,120,10680
1325,120,3919
1326,120,12428
1327,120,12825
1328,120,4728
1329,120,1386
1330,120,4188
1331,121,4356
1332,121,4505
1333,121,2608
1334,121,9931
1335,121,10716
1336,121,3955
1337,121,12464
1338,121,12861
1339,121,4764
1340,121,1422
1341,121,4224
1342,122,4392
1343,122,4541
1344,122,2644
1345,122,9967
1346,122,10752
1347,122,3991
1348,122,12500
1349,122,12897
1350,122,4800
1351,122,1458
1352,122,4260
1353,123,4428
1354,123,4577
1355,123,2680
1356,123,10003
1357,123,10788
1358,123,4027
1359,123,12536
1360,123,12933
1361,123,4836
1362,123,1494
1363,123,4296
1364,124,4464
1365,124,4613
1366,124,2716
1367,124,10039
1368,124,10824
1369,124,4063
1370,124,12572
1371,124,9
1372,124,4872
1373,124,1530
1374,124,4332
1375,125,4500
1376,125,4649
1377,125,2752
1378,125,10075
1379,125,10860
1380,125,4099
1381,125,12608
1382,125,45
1383,125,4908
1384,125,1566
1385,125,4368
1386,126,4536
1387,126,4685
1388,126,2788
1389,126,10111
1390,126,10896
1391,126,4135
1392,126,12644
1393,126,81
1394,126,4944
1395,126,1602
1396,126,4404
1397,127,4572
1398,127,4721
1399,127,2824
1400,127,10147
1401,127,10932
1402,127,4171
1403,127,12680
1404,127,117
1405,127,4980
1406,127,1638
1407,127,4440
1408,128,4608
1409,128,4757
1410,128,2860
1411,128,10183
1412,128,10968
1413,128,4207
1414,128,12716
1415,128,153
1416,128,5016
1417,128,1674
1418,128,4476
1419,129,4644
1420,129,4793
1421,129,2896
1422,129,10219
1423,129,11004
1424,129,4243
1425,129,12752
1426,129,189
1427,129,5052
1428,129,1710
1429,129,4512
1430,130,4680
1431,130,4829
1432,130,2932
1433,130,10255
1434,130,11040
1435,130,4279
1436,130,12788
1437,130,225
1438,130,5088
1439,130,1746
1440,130,4548
1441,131,4716
1442,131,4865
1443,131,2968
1444,131,10291
1445,131,11076
1446,131,4315
1447,131,12824
1448,131,261
1449,131,5124
1450,131,1782
1451,131,4584
1452,132,4752
1453,132,4901
1454,132,3004
1455,132,10327
1456,132,11112
1457,132,4351
1458,132,12860
1459,132,297
1460,132,5160
1461,132,1818
1462,132,4620
1463,133,4788
1464,133,4937
1465,133,3040
1466,133,10363
1467,133,11148
1468,133,4387
1469,133,12896
1470,133,333
1471,133,5196
1472,133,1854
1473,133,4656
1474,134,4824
1475,134,4973
1476,134,3076
1477,134,10399
1478,134,11184
1479,134,4423
1480,134,12932
1481,134,369
1482,134,5232
1483,134,1890
1484,134,4692
1485,135,4860
1486,135,5009
1487,135,3112
1488,135,10435
1489,135,11220
1490,135,4459
1491,135,8
1492,135,405
1493,135,5268
1494,135,1926
1495,135,4728
1496,136,4896
1497,136,5045
1498,136,3148
1499,136,10471
1500,136,11256
1501,136,4495
1502,136,44
1503,136,441
1504,136,5304
1505,136,1962
1506,136,4764
1507,137,4932
1508,137,5081
1509,137,3184
1510,137,10507
1511,137,11292
1512,137,4531
1513,137,80
1514,137,477
1515,137,5340
1516,137,1998
1517,137,4800
1518,138,4968
1519,138,5117
1520,138,3220
1521,138,10543
1522,138,11328
1523,138,4567
1524,138,116
1525,138,513
1526,138,5376
1527,138,2034
1528,138,4836
1529,139,5004
1530,139,5153
1531,139,3256
1532,139,10579
1533,139,11364
1534,139,4603
1535,139,152
1536,139,549
1537,139,5412
1538,139,2070
1539,139,4872
1540,140,5040
1541,140,5189
1542,140,3292
1543,140,10615
1544,140,11400
1545,140,4639
1546,140,188
1547,140,585
1548,140,5448
1549,140,2106
1550,140,4908
1551,141,5076
1552,141,5225
1553,141,3328
1554,141,10651
1555,141,11436
1556,141,4675
1557,141,224
1558,141,621
1559,141,5484
1560,141,2142
1561,141,4944
1562,142,5112
1563,142,5261
1564,142,3364
1565,142,10687
1566,142,11472
1567,142,4711
1568,142,260
1569,142,657
1570,142,5520
1571,142,2178
1572,142,4980
1573,143,5148
1574,143,5297
1575,143,3400
1576,143,10723
1577,143,11508
1578,143,4747
1579,143,296
1580,143,693
1581,143,5556
1582,143,2214
1583,143,5016
1584,144,5184
1585,144,5333
1586,144,3436
1587,144,10759
1588,144,11544
1589,144,4783
1590,144,332
1591,144,729
1592,144,5592
1593,144,2250
1594,144,5052
1595,145,5220
1596,145,5369
1597,145,3472
1598,145,10795
1599,145,11580
1600,145,4819
1601,145,368
1602,145,765
1603,145,5628
1604,145,2286
1605,145,5088
1606,146,5256
1607,146,5405
1608,146,3508
1609,146,10831
1610,146,11616
1611,146,4855
1612,146,404
1613,146,801
1614,146,5664
1615,146,2322
1616,146,5124
1617,147,5292
1618,147,5441
1619,147,3544
1620,147,10867
1621,147,11652
1622,147,4891
1623,147,440
1624,147,837
1625,147,5700
1626,147,2358
1627,147,5160
1628,148,5328
1629,148,5477
1630,148,3580
1631,148,10903
1632,148,11688
1633,148,4927
1634,148,476
1635,148,873
1636,148,5736
1637,148,2394
1638,148,5196
1639,149,5364
1640,149,5513
1641,149,3616
1642,149,10939
1643,149,11724
1644,149,4963
1645,149,512
1646,149,909
1647,149,5772
1648,149,2430
1649,149,5232
1650,150,5400
1651,150,5549
1652,150,3652
1653,150,10975
1654,150,11760
1655,150,4999
1656,150,548
1657,150,945
1658,150,5808
1659,150,2466
1660,150,5268
1661,151,5436
1662,151,5585
1663,151,3688
1664,151,11011
1665,151,11796
1666,151,5035
1667,151,584
1668,151,981
1669,151,5844
1670,151,2502
1671,151,5304
1672,152,5472
1673,152,5621
1674,152,3724
1675,152,11047
1676,152,11832
1677,152,5071
1678,152,620
1679,152,1017
1680,152,5880
1681,152,2538
1682,152,5340
1683,153,5508
1684,153,5657
1685,153,3760
1686,153,11083
1687,153,11868
1688,153,5107
1689,153,656
1690,153,1053
1691,153,5916
1692,153,2574
1693,153,5376
1694,154,5544
1695,154,5693
1696,154,3796
1697,154,11119
1698,154,11904
1699,154,5143
1700,154,692
1701,154,1089
1702,154,5952
1703,154,2610
1704,154,5412
1705,155,5580
1706,155,5729
1707,155,3832
1708,155,11155
1709,155,11940
1710,155,5179
1711,155,728
1712,155,1125
1713,155,5988
1714,155,2646
1715,155,5448
1716,156,5616
1717,156,5765
1718,156,3868
1719,156,11191
1720,156,11976
1721,156,5215
1722,156,764
1723,156,1161
1724,156,6024
1725,156,2682
1726,156,5484
1727,157,5652
1728,157,5801
1729,157,3904
1730,157,11227
1731,157,12012
1732,157,5251
1733,157,800
1734,157,1197
1735,157,6060
1736,157,2718
1737,157,5520
1738,158,5688
1739,158,5837
1740,158,3940
1741,158,11263
1742,158,12048
1743,158,5287
1744,158,836
1745,158,1233
1746,158,6096
1747,158,2754
1748,158,5556
1749,159,5724
1750,159,5873
1751,159,3976
1752,159,11299
1753,159,12084
1754,159,5323
1755,159,872
1756,159,1269
1757,159,6132
1758,159,2790
1759,159,5592
1760,160,5760
1761,160,5909
1762,160,4012
1763,160,11335
1764,160,12120
1765,160,5359
1766,160,908
1767,160,1305
1768,160,6168
1769,160,2826
1770,160,5628
1771,161,5796
1772,161,5945
1773,161,4048
1774,161,11371
1775,161,12156
1776,161,5395
1777,161,944
1778,161,1341
1779,161,6204
1780,161,2862
1781,161,5664
1782,162,5832
1783,162,5981
1784,162,4084
1785,162,11407
1786,162,12192
1787,162,5431
1788,162,980
1789,162,1377
1790,162,6240
1791,162,2898
1792,162,5700
1793,163,5868
1794,163,6017
1795,163,4120
1796,163,11443
1797,163,12228
1798,163,5467
1799,163,1016
1800,163,1413
1801,163,6276
1802,163,2934
1803,163,5736
1804,164,5904
1805,164,6053
1806,164,4156
1807,164,11479
1808,164,12264
1809,164,5503
1810,164,1052
1811,164,1449
1812,164,6312
1813,164,2970
1814,164,5772
1815,165,5940
1816,165,6089
1817,165,4192
1818,165,11515
1819,165,12300
1820,165,5539
1821,165,1088
1822,165,1485
1823,165,6348
1824,165,3006
1825,165,5808
1826,166,5976
1827,166,6125
1828,166,4228
1829,166,11551
1830,166,12336
1831,166,5575
1832,166,1124
1833,166,1521
1834,166,6384
1835,166,3042
1836,166,5844
1837,167,6012
1838,167,6161
1839,167,4264
1840,167,11587
1841,167,12372
1842,167,5611
1843,167,1160
1844,167,1557
1845,167,6420
1846,167,3078
1847,167,5880
1848,168,6048
1849,168,6197
1850,168,4300
1851,168,11623
1852,168,12408
1853,168,5647
1854,168,1196
1855,168,1593
1856,168,6456
1857,168,3114
1858,168,5916
1859,169,6084
1860,169,6233
1861,169,4336
1862,169,11659
1863,169,12444
1864,169,5683
1865,169,1232
1866,169,1629
1867,169,6492
1868,169,3150
1869,169,5952
1870,170,6120
1871,170,6269
1872,170,4372
1873,170,11695
1874,170,12480
1875,170,5719
1876,170,1268
1877,170,1665
1878,170,6528
1879,170,3186
1880,170,5988
1881,171,6156
1882,171,6305
1883,171,4408
1884,171,11731
1885,171,12516
1886,171,5755
1887,171,1304
1888,171,1701
1889,171,6564
1890,171,3222
1891,171,6024
1892,172,6192
1893,172,6341
1894,172,4444
1895,172,11767
1896,172,12552
1897,172,5791
1898,172,1340
1899,172,1737
1900,172,6600
