eid,vid,cid
752,62,1784
753,62,29249
754,62,32172
755,62,6858
756,63,32111
757,63,44603
758,63,9645
759,63,37364
760,63,26653
761,63,27015
762,63,14731
763,63,9045
764,63,1919
765,63,29384
766,63,32307
767,63,6993
768,64,32246
769,64,44738
770,64,9780
771,64,37499
772,64,26788
773,64,27150
774,64,14866
775,64,9180
776,64,2054
777,64,29519
778,64,32442
779,64,7128
780,65,32381
781,65,44873
782,65,9915
783,65,37634
784,65,26923
785,65,27285
786,65,15001
787,65,9315
788,65,2189
789,65,29654
790,65,32577
791,65,7263
792,66,32516
793,66,45008
794,66,10050
795,66,37769
796,66,27058
797,66,27420
798,66,15136
799,66,9450
800,66,2324
801,66,29789
802,66,32712
803,66,7398
804,67,32651
805,67,45143
806,67,10185
807,67,37904
808,67,27193
809,67,27555
810,67,15271
811,67,9585
812,67,2459
813,67,29924
814,67,32847
815,67,7533
816,68,32786
817,68,45278
818,68,10320
819,68,38039
820,68,27328
821,68,27690
822,68,15406
823,68,9720
824,68,2594
825,68,30059
826,68,32982
827,68,7668
828,69,32921
829,69,45413
830,69,10455
831,69,38174
832,69,27463
833,69,27825
834,69,15541
835,69,9855
836,69,2729
837,69,30194
838,69,33117
839,69,7803
840,70,33056
841,70,45548
842,70,10590
843,70,38309
844,70,27598
845,70,27960
846,70,15676
847,70,9990
848,70,2864
849,70,30329
850,70,33252
851,70,7938
852,71,33191
853,71,45683
854,71,10725
855,71,38444
856,71,27733
857,71,28095
858,71,15811
859,71,10125
860,71,2999
861,71,30464
862,71,33387
863,71,8073
864,72,33326
865,72,45818
866,72,10860
867,72,38579
868,72,27868
869,72,28230
870,72,15946
871,72,10260
872,72,3134
873,72,30599
874,72,33522
875,72,8208
876,73,33461
877,73,45953
878,73,10995
879,73,38714
880,73,28003
881,73,28365
882,73,16081
883,73,10395
884,73,3269
885,73,30734
886,73,33657
887,73,8343
888,74,33596
889,74,46088
890,74,11130
891,74,38849
892,74,28138
893,74,28500
894,74,16216
895,74,10530
896,74,3404
897,74,30869
898,74,33792
899,74,8478
900,75,33731
901,75,46223
902,75,11265
903,75,38984
904,75,28273
905,75,28635
906,75,16351
907,75,10665
908,75,3539
909,75,31004
910,75,33927
911,75,8613
912,76,33866
913,76,46358
914,76,11400
915,76,39119
916,76,28408
917,76,28770
918,76,16486
919,76,10800
920,76,3674
921,76,31139
922,76,34062
923,76,8748
924,77,34001
925,77,46493
926,77,11535
927,77,39254
928,77,28543
929,77,28905
930,77,16621
931,77,10935
932,77,3809
933,77,31274
934,77,34197
935,77,8883
936,78,34136
937,78,46628
938,78,11670
939,78,39389
940,78,28678
941,78,29040
942,78,16756
943,78,11070
944,78,3944
945,78,31409
946,78,34332
947,78,9018
948,79,34271
949,79,46763
950,79,11805
951,79,39524
952,79,28813
953,79,29175
954,79,16891
955,79,11205
956,79,4079
957,79,31544
958,79,34467
959,79,9153
960,80,34406
961,80,46898
962,80,11940
963,80,39659
964,80,28948
965,80,29310
966,80,17026
967,80,11340
968,80,4214
969,80,31679
970,80,34602
971,80,9288
972,81,34541
973,81,47033
974,81,12075
975,81,39794
976,81,29083
977,81,29445
978,81,17161
979,81,11475
980,81,4349
981,81,31814
982,81,34737
983,81,9423
984,82,34676
985,82,47168
986,82,12210
987,82,39929
988,82,29218
989,82,29580
990,82,17296
991,82,11610
992,82,4484
993,82,31949
994,82,34872
995,82,9558
996,83,34811
997,83,47303
998,83,12345
999,83,40064
1000,83,29353
1001,83,29715
1002,83,17431
1003,83,11745
1004,83,4619
1005,83,32084
1006,83,35007
1007,83,9693
1008,84,34946
1009,84,47438
1010,84,12480
1011,84,40199
1012,84,29488
1013,84,29850
1014,84,17566
1015,84,11880
1016,84,4754
1017,84,32219
1018,84,35142
1019,84,9828
1020,85,35081
1021,85,47573
1022,85,12615
1023,85,40334
1024,85,29623
1025,85,29985
1026,85,17701
1027,85,12015
1028,85,4889
1029,85,32354
1030,85,35277
1031,85,9963
1032,86,35216
1033,86,47708
1034,86,12750
1035,86,40469
1036,86,29758
1037,86,30120
1038,86,17836
1039,86,12150
1040,86,5024
1041,86,32489
1042,86,35412
1043,86,10098
1044,87,35351
1045,87,47843
1046,87,12885
1047,87,40604
1048,87,29893
1049,87,30255
1050,87,17971
1051,87,12285
1052,87,5159
1053,87,32624
1054,87,35547
1055,87,10233
1056,88,35486
1057,88,47978
1058,88,13020
1059,88,40739
1060,88,30028
1061,88,30390
1062,88,18106
1063,88,12420
1064,88,5294
1065,88,32759
1066,88,35682
1067,88,10368
1068,89,35621
1069,89,48113
1070,89,13155
1071,89,40874
1072,89,30163
1073,89,30525
1074,89,18241
1075,89,12555
1076,89,5429
1077,89,32894
1078,89,35817
1079,89,10503
1080,90,35756
1081,90,48248
1082,90,13290
1083,90,41009
1084,90,30298
1085,90,30660
1086,90,18376
1087,90,12690
1088,90,5564
1089,90,33029
1090,90,35952
1091,90,10638
1092,91,35891
1093,91,48383
1094,91,13425
1095,91,41144
1096,91,30433
1097,91,30795
1098,91,18511
1099,91,12825
1100,91,5699
1101,91,33164
1102,91,36087
1103,91,10773
1104,92,36026
1105,92,48518
1106,92,13560
1107,92,41279
1108,92,30568
1109,92,30930
1110,92,18646
1111,92,12960
1112,92,5834
1113,92,33299
1114,92,36222
1115,92,10908
1116,93,36161
1117,93,53
1118,93,13695
1119,93,41414
1120,93,30703
1121,93,31065
1122,93,18781
1123,93,13095
1124,93,5969
1125,93,33434
1126,93,36357
1127,93,11043
1128,94,36296
1129,94,188
1130,94,13830
1131,94,41549
1132,94,30838
1133,94,31200
1134,94,18916
1135,94,13230
1136,94,6104
1137,94,33569
1138,94,36492
1139,94,11178
1140,95,36431
1141,95,323
1142,95,13965
1143,95,41684
1144,95,30973
1145,95,31335
1146,95,19051
1147,95,13365
1148,95,6239
1149,95,33704
1150,95,36627
1151,95,11313
1152,96,36566
1153,96,458
1154,96,14100
1155,96,41819
1156,96,31108
1157,96,31470
1158,96,19186
1159,96,13500
1160,96,6374
1161,96,33839
1162,96,36762
1163,96,11448
1164,97,36701
1165,97,593
1166,97,14235
1167,97,41954
1168,97,31243
1169,97,31605
1170,97,19321
1171,97,13635
1172,97,6509
1173,97,33974
1174,97,36897
1175,97,11583
1176,98,36836
1177,98,728
1178,98,14370
1179,98,42089
1180,98,31378
1181,98,31740
1182,98,19456
1183,98,13770
1184,98,6644
1185,98,34109
1186,98,37032
1187,98,11718
1188,99,36971
1189,99,863
1190,99,14505
1191,99,42224
1192,99,31513
1193,99,31875
1194,99,19591
1195,99,13905
1196,99,6779
1197,99,34244
1198,99,37167
1199,99,11853
1200,100,37106
1201,100,998
1202,100,14640
1203,100,42359
1204,100,31648
1205,100,32010
1206,100,19726
1207,100,14040
1208,100,6914
1209,100,34379
1210,100,37302
1211,100,11988
1212,101,37241
1213,101,1133
1214,101,14775
1215,101,42494
1216,101,31783
1217,101,32145
1218,101,19861
1219,101,14175
1220,101,7049
1221,101,34514
1222,101,37437
1223,101,12123
1224,102,37376
1225,102,1268
1226,102,14910
1227,102,42629
1228,102,31918
1229,102,32280
1230,102,19996
1231,102,14310
1232,102,7184
1233,102,34649
1234,102,37572
1235,102,12258
1236,103,37511
1237,103,1403
1238,103,15045
1239,103,42764
1240,103,32053
1241,103,32415
1242,103,20131
1243,103,14445
1244,103,7319
1245,103,34784
1246,103,37707
1247,103,12393
1248,104,37646
1249,104,1538
1250,104,15180
1251,104,42899
1252,104,32188
1253,104,32550
1254,104,20266
1255,104,14580
1256,104,7454
1257,104,34919
1258,104,37842
1259,104,12528
1260,105,37781
1261,105,1673
1262,105,15315
1263,105,43034
1264,105,32323
1265,105,32685
1266,105,20401
1267,105,14715
1268,105,7589
1269,105,35054
1270,105,37977
1271,105,12663
1272,106,37916
1273,106,1808
1274,106,15450
1275,106,43169
1276,106,32458
1277,106,32820
1278,106,20536
1279,106,14850
1280,106,7724
1281,106,35189
1282,106,38112
1283,106,12798
1284,107,38051
1285,107,1943
1286,107,15585
1287,107,43304
1288,107,32593
1289,107,32955
1290,107,20671
1291,107,14985
1292,107,7859
1293,107,35324
1294,107,38247
1295,107,12933
1296,108,38186
1297,108,2078
1298,108,15720
1299,108,43439
1300,108,32728
1301,108,33090
1302,108,20806
1303,108,15120
1304,108,7994
1305,108,35459
1306,108,38382
1307,108,13068
1308,109,38321
1309,109,2213
1310,109,15855
1311,109,43574
1312,109,32863
1313,109,33225
1314,109,20941
1315,109,15255
1316,109,8129
1317,109,35594
1318,109,38517
1319,109,13203
1320,110,38456
1321,110,2348
1322,110,15990
1323,110,43709
1324,110,32998
1325,110,33360
1326,110,21076
1327,110,15390
1328,110,8264
1329,110,35729
1330,110,38652
1331,110,13338
1332,111,38591
1333,111,2483
1334,111,16125
1335,111,43844
1336,111,33133
1337,111,33495
1338,111,21211
1339,111,15525
1340,111,8399
1341,111,35864
1342,111,38787
1343,111,13473
1344,112,38726
1345,112,2618
1346,112,16260
1347,112,43979
1348,112,33268
1349,112,33630
1350,112,21346
1351,112,15660
1352,112,8534
1353,112,35999
1354,112,38922
1355,112,13608
1356,113,38861
1357,113,2753
1358,113,16395
1359,113,44114
1360,113,33403
1361,113,33765
1362,113,21481
1363,113,15795
1364,113,8669
1365,113,36134
1366,113,39057
1367,113,13743
1368,114,38996
1369,114,2888
1370,114,16530
1371,114,44249
1372,114,33538
1373,114,33900
1374,114,21616
1375,114,15930
1376,114,8804
1377,114,36269
1378,114,39192
1379,114,13878
1380,115,39131
1381,115,3023
1382,115,16665
1383,115,44384
1384,115,33673
1385,115,34035
1386,115,21751
1387,115,16065
1388,115,8939
1389,115,36404
1390,115,39327
1391,115,14013
1392,116,39266
1393,116,3158
1394,116,16800
1395,116,44519
1396,116,33808
1397,116,34170
1398,116,21886
1399,116,16200
1400,116,9074
1401,116,36539
1402,116,39462
1403,116,14148
1404,117,39401
1405,117,3293
1406,117,16935
1407,117,44654
1408,117,33943
1409,117,34305
1410,117,22021
1411,117,16335
1412,117,9209
1413,117,36674
1414,117,39597
1415,117,14283
1416,118,39536
1417,118,3428
1418,118,17070
1419,118,44789
1420,118,34078
1421,118,34440
1422,118,22156
1423,118,16470
1424,118,9344
1425,118,36809
1426,118,39732
1427,118,14418
1428,119,39671
1429,119,3563
1430,119,17205
1431,119,44924
1432,119,34213
1433,119,34575
1434,119,22291
1435,119,16605
1436,119,9479
1437,119,36944
1438,119,39867
1439,119,14553
1440,120,39806
1441,120,3698
1442,120,17340
1443,120,45059
1444,120,34348
1445,120,34710
1446,120,22426
1447,120,16740
1448,120,9614
1449,120,37079
1450,120,40002
1451,120,14688
1452,121,39941
1453,121,3833
1454,121,17475
1455,121,45194
1456,121,34483
1457,121,34845
1458,121,22561
1459,121,16875
1460,121,9749
1461,121,37214
1462,121,40137
1463,121,14823
1464,122,40076
1465,122,3968
1466,122,17610
1467,122,45329
1468,122,34618
1469,122,34980
1470,122,22696
1471,122,17010
1472,122,9884
1473,122,37349
1474,122,40272
1475,122,14958
1476,123,40211
1477,123,4103
1478,123,17745
1479,123,45464
1480,123,34753
1481,123,35115
1482,123,22831
1483,123,17145
1484,123,10019
1485,123,37484
1486,123,40407
1487,123,15093
1488,124,40346
1489,124,4238
1490,124,17880
1491,124,45599
1492,124,34888
1493,124,35250
1494,124,22966
1495,124,17280
1496,124,10154
1497,124,37619
1498,124,40542
1499,124,15228
1500,125,40481
1501,125,4373
1502,125,18015
1503,125,45734
1504,125,35023
1505,125,35385
1506,125,23101
1507,125,17415
1508,125,10289
1509,125,37754
1510,125,40677
1511,125,15363
1512,126,40616
1513,126,4508
1514,126,18150
1515,126,45869
1516,126,35158
1517,126,35520
1518,126,23236
1519,126,17550
1520,126,10424
1521,126,37889
1522,126,40812
1523,126,15498
1524,127,40751
1525,127,4643
1526,127,18285
1527,127,46004
1528,127,35293
1529,127,35655
1530,127,23371
1531,127,17685
1532,127,10559
1533,127,38024
1534,127,40947
1535,127,15633
1536,128,40886
1537,128,4778
1538,128,18420
1539,128,46139
1540,128,35428
1541,128,35790
1542,128,23506
1543,128,17820
1544,128,10694
1545,128,38159
1546,128,41082
1547,128,15768
1548,129,41021
1549,129,4913
1550,129,18555
1551,129,46274
1552,129,35563
1553,129,35925
1554,129,23641
1555,129,17955
1556,129,10829
1557,129,38294
1558,129,41217
1559,129,15903
1560,130,41156
1561,130,5048
1562,130,18690
1563,130,46409
1564,130,35698
1565,130,36060
1566,130,23776
1567,130,18090
1568,130,10964
1569,130,38429
1570,130,41352
1571,130,16038
1572,131,41291
1573,131,5183
1574,131,18825
1575,131,46544
1576,131,35833
1577,131,36195
1578,131,23911
1579,131,18225
1580,131,11099
1581,131,38564
1582,131,41487
1583,131,16173
1584,132,41426
1585,132,5318
1586,132,18960
1587,132,46679
1588,132,35968
1589,132,36330
1590,132,24046
1591,132,18360
1592,132,11234
1593,132,38699
1594,132,41622
1595,132,16308
1596,133,41561
1597,133,5453
1598,133,19095
1599,133,46814
1600,133,36103
1601,133,36465
1602,133,24181
1603,133,18495
1604,133,11369
1605,133,38834
1606,133,41757
1607,133,16443
1608,134,41696
1609,134,5588
1610,134,19230
1611,134,46949
1612,134,36238
1613,134,36600
1614,134,24316
1615,134,18630
1616,134,11504
1617,134,38969
1618,134,41892
1619,134,16578
1620,135,41831
1621,135,5723
1622,135,19365
1623,135,47084
1624,135,36373
1625,135,36735
1626,135,24451
1627,135,18765
1628,135,11639
1629,135,39104
1630,135,42027
1631,135,16713
1632,136,41966
1633,136,5858
1634,136,19500
1635,136,47219
1636,136,36508
1637,136,36870
1638,136,24586
1639,136,18900
1640,136,11774
1641,136,39239
1642,136,42162
1643,136,16848
1644,137,42101
1645,137,5993
1646,137,19635
1647,137,47354
1648,137,36643
1649,137,37005
1650,137,24721
1651,137,19035
1652,137,11909
1653,137,39374
1654,137,42297
1655,137,16983
1656,138,42236
1657,138,6128
1658,138,19770
1659,138,47489
1660,138,36778
1661,138,37140
1662,138,24856
1663,138,19170
1664,138,12044
1665,138,39509
1666,138,42432
1667,138,17118
1668,139,42371
1669,139,6263
1670,139,19905
1671,139,47624
1672,139,36913
1673,139,37275
1674,139,24991
1675,139,19305
1676,139,12179
1677,139,39644
1678,139,42567
1679,139,17253
1680,140,42506
1681,140,6398
1682,140,20040
1683,140,47759
1684,140,37048
1685,140,37410
1686,140,25126
1687,140,19440
1688,140,12314
1689,140,39779
1690,140,42702
1691,140,17388
1692,141,42641
1693,141,6533
1694,141,20175
1695,141,47894
1696,141,37183
1697,141,37545
1698,141,25261
1699,141,19575
1700,141,12449
1701,141,39914
1702,141,42837
1703,141,17523
1704,142,42776
1705,142,6668
1706,142,20310
1707,142,48029
1708,142,37318
1709,142,37680
1710,142,25396
1711,142,19710
1712,142,12584
1713,142,40049
1714,142,42972
1715,142,17658
1716,143,42911
1717,143,6803
1718,143,20445
1719,143,48164
1720,143,37453
1721,143,37815
1722,143,25531
1723,143,19845
1724,143,12719
1725,143,40184
1726,143,43107
1727,143,17793
1728,144,43046
1729,144,6938
1730,144,20580
1731,144,48299
1732,144,37588
1733,144,37950
1734,144,25666
1735,144,19980
1736,144,12854
1737,144,40319
1738,144,43242
1739,144,17928
1740,145,43181
1741,145,7073
1742,145,20715
1743,145,48434
1744,145,37723
1745,145,38085
1746,145,25801
1747,145,20115
1748,145,12989
1749,145,40454
1750,145,43377
1751,145,18063
1752,146,43316
1753,146,7208
1754,146,20850
1755,146,48569
1756,146,37858
1757,146,38220
1758,146,25936
1759,146,20250
1760,146,13124
1761,146,40589
1762,146,43512
1763,146,18198
1764,147,43451
1765,147,7343
1766,147,20985
1767,147,104
1768,147,37993
1769,147,38355
1770,147,26071
1771,147,20385
1772,147,13259
1773,147,40724
1774,147,43647
1775,147,18333
1776,148,43586
1777,148,7478
1778,148,21120
1779,148,239
1780,148,38128
1781,148,38490
1782,148,26206
1783,148,20520
1784,148,13394
1785,148,40859
1786,148,43782
1787,148,18468
1788,149,43721
1789,149,7613
1790,149,21255
1791,149,374
1792,149,38263
1793,149,38625
1794,149,26341
1795,149,20655
1796,149,13529
1797,149,40994
1798,149,43917
1799,149,18603
1800,150,43856
1801,150,7748
1802,150,21390
1803,150,509
1804,150,38398
1805,150,38760
1806,150,26476
1807,150,20790
1808,150,13664
1809,150,41129
1810,150,44052
1811,150,18738
1812,151,43991
1813,151,7883
1814,151,21525
1815,151,644
1816,151,38533
1817,151,38895
1818,151,26611
1819,151,20925
1820,151,13799
1821,151,41264
1822,151,44187
1823,151,18873
1824,152,44126
1825,152,8018
1826,152,21660
1827,152,779
1828,152,38668
1829,152,39030
1830,152,26746
1831,152,21060
1832,152,13934
1833,152,41399
1834,152,44322
1835,152,19008
1836,153,44261
1837,153,8153
1838,153,21795
1839,153,914
1840,153,38803
1841,153,39165
1842,153,26881
1843,153,21195
1844,153,14069
1845,153,41534
1846,153,44457
1847,153,19143
1848,154,44396
1849,154,8288
1850,154,21930
1851,154,1049
1852,154,38938
1853,154,39300
1854,154,27016
1855,154,21330
1856,154,14204
1857,154,41669
1858,154,44592
1859,154,19278
1860,155,44531
1861,155,8423
1862,155,22065
1863,155,1184
1864,155,39073
1865,155,39435
1866,155,27151
1867,155,21465
1868,155,14339
1869,155,41804
1870,155,44727
1871,155,19413
1872,156,44666
1873,156,8558
1874,156,22200
