eid,vid,cid
251,19,4726
252,19,3786
253,19,3682
254,19,3130
255,19,3482
256,19,6975
257,19,9163
258,19,5539
259,19,7293
260,20,600
261,20,4962
262,20,1016
263,20,9509
264,20,4756
265,20,3816
266,20,3712
267,20,3160
268,20,3512
269,20,7005
270,20,9193
271,20,5569
272,20,7323
273,21,630
274,21,4992
275,21,1046
276,21,9539
277,21,4786
278,21,3846
279,21,3742
280,21,3190
281,21,3542
282,21,7035
283,21,9223
284,21,5599
285,21,7353
286,22,660
287,22,5022
288,22,1076
289,22,9569
290,22,4816
291,22,3876
292,22,3772
293,22,3220
294,22,3572
295,22,7065
296,22,9253
297,22,5629
298,22,7383
299,23,690
300,23,5052
301,23,1106
302,23,9599
303,23,4846
304,23,3906
305,23,3802
306,23,3250
307,23,3602
308,23,7095
309,23,9283
310,23,5659
311,23,7413
312,24,720
313,24,5082
314,24,1136
315,24,9629
316,24,4876
317,24,3936
318,24,3832
319,24,3280
320,24,3632
321,24,7125
322,24,9313
323,24,5689
324,24,7443
325,25,750
326,25,5112
327,25,1166
328,25,9659
329,25,4906
330,25,3966
331,25,3862
332,25,3310
333,25,3662
334,25,7155
335,25,9343
336,25,5719
337,25,7473
338,26,780
339,26,5142
340,26,1196
341,26,9689
342,26,4936
343,26,3996
344,26,3892
345,26,3340
346,26,3692
347,26,7185
348,26,9373
349,26,5749
350,26,7503
351,27,810
352,27,5172
353,27,1226
354,27,9719
355,27,4966
356,27,4026
357,27,3922
358,27,3370
359,27,3722
360,27,7215
361,27,9403
362,27,5779
363,27,7533
364,28,840
365,28,5202
366,28,1256
367,28,9749
368,28,4996
369,28,4056
370,28,3952
371,28,3400
372,28,3752
373,28,7245
374,28,9433
375,28,5809
376,28,7563
377,29,870
378,29,5232
379,29,1286
380,29,9779
381,29,5026
382,29,4086
383,29,3982
384,29,3430
385,29,3782
386,29,7275
387,29,9463
388,29,5839
389,29,7593
390,30,900
391,30,5262
392,30,1316
393,30,9809
394,30,5056
395,30,4116
396,30,4012
397,30,3460
398,30,3812
399,30,7305
400,30,9493
401,30,5869
402,30,7623
403,31,930
404,31,5292
405,31,1346
406,31,9839
407,31,5086
408,31,4146
409,31,4042
410,31,3490
411,31,3842
412,31,7335
413,31,9523
414,31,5899
415,31,7653
416,32,960
417,32,5322
418,32,1376
419,32,9869
420,32,5116
421,32,4176
422,32,4072
423,32,3520
424,32,3872
425,32,7365
426,32,9553
427,32,5929
428,32,7683
429,33,990
430,33,5352
431,33,1406
432,33,9899
433,33,5146
434,33,4206
435,33,4102
436,33,3550
437,33,3902
438,33,7395
439,33,9583
440,33,5959
441,33,7713
442,34,1020
443,34,5382
444,34,1436
445,34,9929
446,34,5176
447,34,4236
448,34,4132
449,34,3580
450,34,3932
451,34,7425
452,34,9613
453,34,5989
454,34,7743
455,35,1050
456,35,5412
457,35,1466
458,35,9959
459,35,5206
460,35,4266
461,35,4162
462,35,3610
463,35,3962
464,35,7455
465,35,9643
466,35,6019
467,35,7773
468,36,1080
469,36,5442
470,36,1496
471,36,9989
472,36,5236
473,36,4296
474,36,4192
475,36,3640
476,36,3992
477,36,7485
478,36,9673
479,36,6049
480,36,7803
481,37,1110
482,37,5472
483,37,1526
484,37,10019
485,37,5266
486,37,4326
487,37,4222
488,37,3670
489,37,4022
490,37,7515
491,37,9703
492,37,6079
493,37,7833
494,38,1140
495,38,5502
496,38,1556
497,38,10049
498,38,5296
499,38,4356
500,38,4252
501,38,3700
502,38,4052
503,38,7545
504,38,9733
505,38,6109
506,38,7863
507,39,1170
508,39,5532
509,39,1586
510,39,10079
511,39,5326
512,39,4386
513,39,4282
514,39,3730
515,39,4082
516,39,7575
517,39,9763
518,39,6139
519,39,7893
520,40,1200
521,40,5562
522,40,1616
523,40,10109
524,40,5356
525,40,4416
526,40,4312
527,40,3760
528,40,4112
529,40,7605
530,40,9793
531,40,6169
532,40,7923
533,41,1230
534,41,5592
535,41,1646
536,41,10139
537,41,5386
538,41,4446
539,41,4342
540,41,3790
541,41,4142
542,41,7635
543,41,9823
544,41,6199
545,41,7953
546,42,1260
547,42,5622
548,42,1676
549,42,10169
550,42,5416
551,42,4476
552,42,4372
553,42,3820
554,42,4172
555,42,7665
556,42,9853
557,42,6229
558,42,7983
559,43,1290
560,43,5652
561,43,1706
562,43,10199
563,43,5446
564,43,4506
565,43,4402
566,43,3850
567,43,4202
568,43,7695
569,43,9883
570,43,6259
571,43,8013
572,44,1320
573,44,5682
574,44,1736
575,44,10229
576,44,5476
577,44,4536
578,44,4432
579,44,3880
580,44,4232
581,44,7725
582,44,9913
583,44,6289
584,44,8043
585,45,1350
586,45,5712
587,45,1766
588,45,10259
589,45,5506
590,45,4566
591,45,4462
592,45,3910
593,45,4262
594,45,7755
595,45,9943
596,45,6319
597,45,8073
598,46,1380
599,46,5742
600,46,1796
601,46,10289
602,46,5536
603,46,4596
604,46,4492
605,46,3940
606,46,4292
607,46,7785
608,46,9973
609,46,6349
610,46,8103
611,47,1410
612,47,5772
613,47,1826
614,47,10319
615,47,5566
616,47,4626
617,47,4522
618,47,3970
619,47,4322
620,47,7815
621,47,10003
622,47,6379
623,47,8133
624,48,1440
625,48,5802
626,48,1856
627,48,10349
628,48,5596
629,48,4656
630,48,4552
631,48,4000
632,48,4352
633,48,7845
634,48,10033
635,48,6409
636,48,8163
637,49,1470
638,49,5832
639,49,1886
640,49,10379
641,49,5626
642,49,4686
643,49,4582
644,49,4030
645,49,4382
646,49,7875
647,49,10063
648,49,6439
649,49,8193
650,50,1500
651,50,5862
652,50,1916
653,50,10409
654,50,5656
655,50,4716
656,50,4612
657,50,4060
658,50,4412
659,50,7905
660,50,10093
661,50,6469
662,50,8223
663,51,1530
664,51,5892
665,51,1946
666,51,10439
667,51,5686
668,51,4746
669,51,4642
670,51,4090
671,51,4442
672,51,7935
673,51,10123
674,51,6499
675,51,8253
676,52,1560
677,52,5922
678,52,1976
679,52,10469
680,52,5716
681,52,4776
682,52,4672
683,52,4120
684,52,4472
685,52,7965
686,52,10153
687,52,6529
688,52,8283
689,53,1590
690,53,5952
691,53,2006
692,53,10499
693,53,5746
694,53,4806
695,53,4702
696,53,4150
697,53,4502
698,53,7995
699,53,10183
700,53,6559
701,53,8313
702,54,1620
703,54,5982
704,54,2036
705,54,10529
706,54,5776
707,54,4836
708,54,4732
709,54,4180
710,54,4532
711,54,8025
712,54,10213
713,54,6589
714,54,8343
715,55,1650
716,55,6012
717,55,2066
718,55,10559
719,55,5806
720,55,4866
721,55,4762
722,55,4210
723,55,4562
724,55,8055
725,55,10243
726,55,6619
727,55,8373
728,56,1680
729,56,6042
730,56,2096
731,56,10589
732,56,5836
733,56,4896
734,56,4792
735,56,4240
736,56,4592
737,56,8085
738,56,10273
739,56,6649
740,56,8403
741,57,1710
742,57,6072
743,57,2126
744,57,10619
745,57,5866
746,57,4926
747,57,4822
748,57,4270
749,57,4622
750,57,8115
751,57,10303
752,57,6679
753,57,8433
754,58,1740
755,58,6102
756,58,2156
757,58,10649
758,58,5896
759,58,4956
760,58,4852
761,58,4300
762,58,4652
763,58,8145
764,58,10333
765,58,6709
766,58,8463
767,59,1770
768,59,6132
769,59,2186
770,59,10679
771,59,5926
772,59,4986
773,59,4882
774,59,4330
775,59,4682
776,59,8175
777,59,10363
778,59,6739
779,59,8493
780,60,1800
781,60,6162
782,60,2216
783,60,10709
784,60,5956
785,60,5016
786,60,4912
787,60,4360
788,60,4712
789,60,8205
790,60,10393
791,60,6769
792,60,8523
793,61,1830
794,61,6192
795,61,2246
796,61,10739
797,61,5986
798,61,5046
799,61,4942
800,61,4390
801,61,4742
802,61,8235
803,61,10423
804,61,6799
805,61,8553
806,62,1860
807,62,6222
808,62,2276
809,62,10769
810,62,6016
811,62,5076
812,62,4972
813,62,4420
814,62,4772
815,62,8265
816,62,10453
817,62,6829
818,62,8583
819,63,1890
820,63,6252
821,63,2306
822,63,10799
823,63,6046
824,63,5106
825,63,5002
826,63,4450
827,63,4802
828,63,8295
829,63,10483
830,63,6859
831,63,8613
832,64,1920
833,64,6282
834,64,2336
835,64,29
836,64,6076
837,64,5136
838,64,5032
839,64,4480
840,64,4832
841,64,8325
842,64,10513
843,64,6889
844,64,8643
845,65,1950
846,65,6312
847,65,2366
848,65,59
849,65,6106
850,65,5166
851,65,5062
852,65,4510
853,65,4862
854,65,8355
855,65,10543
856,65,6919
857,65,8673
858,66,1980
859,66,6342
860,66,2396
861,66,89
862,66,6136
863,66,5196
864,66,5092
865,66,4540
866,66,4892
867,66,8385
868,66,10573
869,66,6949
870,66,8703
871,67,2010
872,67,6372
873,67,2426
874,67,119
875,67,6166
876,67,5226
877,67,5122
878,67,4570
879,67,4922
880,67,8415
881,67,10603
882,67,6979
883,67,8733
884,68,2040
885,68,6402
886,68,2456
887,68,149
888,68,6196
889,68,5256
890,68,5152
891,68,4600
892,68,4952
893,68,8445
894,68,10633
895,68,7009
896,68,8763
897,69,2070
898,69,6432
899,69,2486
900,69,179
901,69,6226
902,69,5286
903,69,5182
904,69,4630
905,69,4982
906,69,8475
907,69,10663
908,69,7039
909,69,8793
910,70,2100
911,70,6462
912,70,2516
913,70,209
914,70,6256
915,70,5316
916,70,5212
917,70,4660
918,70,5012
919,70,8505
920,70,10693
921,70,7069
922,70,8823
923,71,2130
924,71,6492
925,71,2546
926,71,239
927,71,6286
928,71,5346
929,71,5242
930,71,4690
931,71,5042
932,71,8535
933,71,10723
934,71,7099
935,71,8853
936,72,2160
937,72,6522
938,72,2576
939,72,269
940,72,6316
941,72,5376
942,72,5272
943,72,4720
944,72,5072
945,72,8565
946,72,10753
947,72,7129
948,72,8883
949,73,2190
950,73,6552
951,73,2606
952,73,299
953,73,6346
954,73,5406
955,73,5302
956,73,4750
957,73,5102
958,73,8595
959,73,10783
960,73,7159
961,73,8913
962,74,2220
963,74,6582
964,74,2636
965,74,329
966,74,6376
967,74,5436
968,74,5332
969,74,4780
970,74,5132
971,74,8625
972,74,13
973,74,7189
974,74,8943
975,75,2250
976,75,6612
977,75,2666
978,75,359
979,75,6406
980,75,5466
981,75,5362
982,75,4810
983,75,5162
984,75,8655
985,75,43
986,75,7219
987,75,8973
988,76,2280
989,76,6642
990,76,2696
991,76,389
992,76,6436
993,76,5496
994,76,5392
995,76,4840
996,76,5192
997,76,8685
998,76,73
999,76,7249
1000,76,9003
1001,77,2310
1002,77,6672
1003,77,2726
1004,77,419
1005,77,6466
1006,77,5526
1007,77,5422
1008,77,4870
1009,77,5222
1010,77,8715
1011,77,103
1012,77,7279
1013,77,9033
1014,78,2340
1015,78,6702
1016,78,2756
1017,78,449
1018,78,6496
1019,78,5556
1020,78,5452
1021,78,4900
1022,78,5252
1023,78,8745
1024,78,133
1025,78,7309
1026,78,9063
1027,79,2370
1028,79,6732
1029,79,2786
1030,79,479
1031,79,6526
1032,79,5586
1033,79,5482
1034,79,4930
1035,79,5282
1036,79,8775
1037,79,163
1038,79,7339
1039,79,9093
1040,80,2400
1041,80,6762
1042,80,2816
1043,80,509
1044,80,6556
1045,80,5616
1046,80,5512
1047,80,4960
1048,80,5312
1049,80,8805
1050,80,193
1051,80,7369
1052,80,9123
1053,81,2430
1054,81,6792
1055,81,2846
1056,81,539
1057,81,6586
1058,81,5646
1059,81,5542
1060,81,4990
1061,81,5342
1062,81,8835
1063,81,223
1064,81,7399
1065,81,9153
1066,82,2460
1067,82,6822
1068,82,2876
1069,82,569
1070,82,6616
1071,82,5676
1072,82,5572
1073,82,5020
1074,82,5372
1075,82,8865
1076,82,253
1077,82,7429
1078,82,9183
1079,83,2490
1080,83,6852
1081,83,2906
1082,83,599
1083,83,6646
1084,83,5706
1085,83,5602
1086,83,5050
1087,83,5402
1088,83,8895
1089,83,283
1090,83,7459
1091,83,9213
1092,84,2520
1093,84,6882
1094,84,2936
1095,84,629
1096,84,6676
1097,84,5736
1098,84,5632
1099,84,5080
1100,84,5432
1101,84,8925
1102,84,313
1103,84,7489
1104,84,9243
1105,85,2550
1106,85,6912
1107,85,2966
1108,85,659
1109,85,6706
1110,85,5766
1111,85,5662
1112,85,5110
1113,85,5462
1114,85,8955
1115,85,343
1116,85,7519
1117,85,9273
1118,86,2580
1119,86,6942
1120,86,2996
1121,86,689
1122,86,6736
1123,86,5796
1124,86,5692
1125,86,5140
1126,86,5492
1127,86,8985
1128,86,373
1129,86,7549
1130,86,9303
1131,87,2610
1132,87,6972
1133,87,3026
1134,87,719
1135,87,6766
1136,87,5826
1137,87,5722
1138,87,5170
1139,87,5522
1140,87,9015
1141,87,403
1142,87,7579
1143,87,9333
1144,88,2640
1145,88,7002
1146,88,3056
1147,88,749
1148,88,6796
1149,88,5856
1150,88,5752
1151,88,5200
1152,88,5552
1153,88,9045
1154,88,433
1155,88,7609
1156,88,9363
1157,89,2670
1158,89,7032
1159,89,3086
1160,89,779
1161,89,6826
1162,89,5886
1163,89,5782
1164,89,5230
1165,89,5582
1166,89,9075
1167,89,463
1168,89,7639
1169,89,9393
1170,90,2700
1171,90,7062
1172,90,3116
1173,90,809
1174,90,6856
1175,90,5916
1176,90,5812
1177,90,5260
1178,90,5612
1179,90,9105
1180,90,493
1181,90,7669
1182,90,9423
1183,91,2730
1184,91,7092
1185,91,3146
1186,91,839
1187,91,6886
1188,91,5946
1189,91,5842
1190,91,5290
1191,91,5642
1192,91,9135
1193,91,523
1194,91,7699
1195,91,9453
1196,92,2760
1197,92,7122
1198,92,3176
1199,92,869
1200,92,6916
1201,92,5976
1202,92,5872
1203,92,5320
1204,92,5672
1205,92,9165
1206,92,553
1207,92,7729
1208,92,9483
1209,93,2790
1210,93,7152
1211,93,3206
1212,93,899
1213,93,6946
1214,93,6006
1215,93,5902
1216,93,5350
1217,93,5702
1218,93,9195
1219,93,583
1220,93,7759
1221,93,9513
1222,94,2820
1223,94,7182
1224,94,3236
1225,94,929
1226,94,6976
1227,94,6036
1228,94,5932
1229,94,5380
1230,94,5732
1231,94,9225
1232,94,613
1233,94,7789
1234,94,9543
1235,95,2850
1236,95,7212
1237,95,3266
1238,95,959
1239,95,7006
1240,95,6066
1241,95,5962
1242,95,5410
1243,95,5762
1244,95,9255
1245,95,643
1246,95,7819
1247,95,9573
1248,96,2880
1249,96,7242
1250,96,3296
1251,96,989
1252,96,7036
1253,96,6096
1254,96,5992
1255,96,5440
1256,96,5792
1257,96,9285
1258,96,673
1259,96,7849
1260,96,9603
1261,97,2910
1262,97,7272
1263,97,3326
1264,97,1019
1265,97,7066
1266,97,6126
1267,97,6022
1268,97,5470
1269,97,5822
1270,97,9315
1271,97,703
1272,97,7879
1273,97,9633
1274,98,2940
1275,98,7302
1276,98,3356
1277,98,1049
1278,98,7096
1279,98,6156
1280,98,6052
1281,98,5500
1282,98,5852
1283,98,9345
1284,98,733
1285,98,7909
1286,98,9663
1287,99,2970
1288,99,7332
1289,99,3386
1290,99,1079
1291,99,7126
1292,99,6186
1293,99,6082
1294,99,5530
1295,99,5882
1296,99,9375
1297,99,763
1298,99,7939
1299,99,9693
1300,100,3000
1301,100,7362
1302,100,3416
1303,100,1109
1304,100,7156
1305,100,6216
1306,100,6112
1307,100,5560
1308,100,5912
1309,100,9405
1310,100,793
1311,100,7969
1312,100,9723
1313,101,3030
1314,101,7392
1315,101,3446
1316,101,1139
1317,101,7186
1318,101,6246
1319,101,6142
1320,101,5590
1321,101,5942
1322,101,9435
1323,101,823
1324,101,7999
1325,101,9753
1326,102,3060
1327,102,7422
1328,102,3476
1329,102,1169
1330,102,7216
1331,102,6276
1332,102,6172
1333,102,5620
1334,102,5972
1335,102,9465
1336,102,853
1337,102,8029
1338,102,9783
1339,103,3090
1340,103,7452
1341,103,3506
1342,103,1199
1343,103,7246
1344,103,6306
1345,103,6202
1346,103,5650
1347,103,6002
1348,103,9495
1349,103,883
1350,103,8059
1351,103,9813
1352,104,3120
1353,104,7482
1354,104,3536
1355,104,1229
1356,104,7276
1357,104,6336
1358,104,6232
1359,104,5680
1360,104,6032
1361,104,9525
1362,104,913
1363,104,8089
1364,104,9843
1365,105,3150
1366,105,7512
1367,105,3566
1368,105,1259
1369,105,7306
1370,105,6366
1371,105,6262
1372,105,5710
1373,105,6062
1374,105,9555
1375,105,943
1376,105,8119
1377,105,9873
1378,106,3180
1379,106,7542
1380,106,3596
1381,106,1289
1382,106,7336
1383,106,6396
1384,106,6292
1385,106,5740
1386,106,6092
1387,106,9585
1388,106,973
1389,106,8149
1390,106,9903
1391,107,3210
1392,107,7572
1393,107,3626
1394,107,1319
1395,107,7366
1396,107,6426
1397,107,6322
1398,107,5770
1399,107,6122
1400,107,9615
1401,107,1003
1402,107,8179
1403,107,9933
1404,108,3240
1405,108,7602
1406,108,3656
1407,108,1349
1408,108,7396
1409,108,6456
1410,108,6352
1411,108,5800
1412,108,6152
1413,108,9645
1414,108,1033
1415,108,8209
1416,108,9963
1417,109,3270
1418,109,7632
1419,109,3686
1420,109,1379
1421,109,7426
1422,109,6486
1423,109,6382
1424,109,5830
1425,109,6182
1426,109,9675
1427,109,1063
1428,109,8239
1429,109,9993
1430,110,3300
1431,110,7662
1432,110,3716
1433,110,1409
1434,110,7456
1435,110,6516
1436,110,6412
1437,110,5860
1438,110,6212
1439,110,9705
1440,110,1093
1441,110,8269
1442,110,10023
1443,111,3330
1444,111,7692
1445,111,3746
1446,111,1439
1447,111,7486
1448,111,6546
1449,111,6442
1450,111,5890
1451,111,6242
1452,111,9735
1453,111,1123
1454,111,8299
1455,111,10053
1456,112,3360
1457,112,7722
1458,112,3776
1459,112,1469
1460,112,7516
1461,112,6576
1462,112,6472
1463,112,5920
1464,112,6272
1465,112,9765
1466,112,1153
1467,112,8329
1468,112,10083
1469,113,3390
1470,113,7752
1471,113,3806
1472,113,1499
1473,113,7546
1474,113,6606
1475,113,6502
1476,113,5950
1477,113,6302
1478,113,9795
1479,113,1183
1480,113,8359
1481,113,10113
1482,114,3420
1483,114,7782
1484,114,3836
1485,114,1529
1486,114,7576
1487,114,6636
1488,114,6532
1489,114,5980
1490,114,6332
1491,114,9825
1492,114,1213
1493,114,8389
1494,114,10143
1495,115,3450
1496,115,7812
1497,115,3866
1498,115,1559
1499,115,7606
1500,115,6666
1501,115,6562
1502,115,6010
1503,115,6362
1504,115,9855
1505,115,1243
1506,115,8419
1507,115,10173
1508,116,3480
1509,116,7842
1510,116,3896
1511,116,1589
1512,116,7636
1513,116,6696
1514,116,6592
1515,116,6040
1516,116,6392
1517,116,9885
1518,116,1273
1519,116,8449
1520,116,10203
1521,117,3510
1522,117,7872
1523,117,3926
1524,117,1619
1525,117,7666
1526,117,6726
1527,117,6622
1528,117,6070
1529,117,6422
1530,117,9915
1531,117,1303
1532,117,8479
1533,117,10233
1534,118,3540
1535,118,7902
1536,118,3956
1537,118,1649
1538,118,7696
1539,118,6756
1540,118,6652
1541,118,6100
1542,118,6452
1543,118,9945
1544,118,1333
1545,118,8509
1546,118,10263
1547,119,3570
1548,119,7932
1549,119,3986
1550,119,1679
1551,119,7726
1552,119,6786
1553,119,6682
1554,119,6130
1555,119,6482
1556,119,9975
1557,119,1363
1558,119,8539
1559,119,10293
1560,120,3600
1561,120,7962
1562,120,4016
1563,120,1709
1564,120,7756
1565,120,6816
1566,120,6712
1567,120,6160
1568,120,6512
1569,120,10005
1570,120,1393
1571,120,8569
1572,120,10323
1573,121,3630
1574,121,7992
1575,121,4046
1576,121,1739
1577,121,7786
1578,121,6846
1579,121,6742
1580,121,6190
1581,121,6542
1582,121,10035
1583,121,1423
1584,121,8599
1585,121,10353
1586,122,3660
1587,122,8022
1588,122,4076
1589,122,1769
1590,122,7816
1591,122,6876
1592,122,6772
1593,122,6220
1594,122,6572
1595,122,10065
1596,122,1453
1597,122,8629
1598,122,10383
1599,123,3690
1600,123,8052
1601,123,4106
1602,123,1799
1603,123,7846
1604,123,6906
1605,123,6802
1606,123,6250
1607,123,6602
1608,123,10095
1609,123,1483
1610,123,8659
1611,123,10413
1612,124,3720
1613,124,8082
1614,124,4136
1615,124,1829
1616,124,7876
1617,124,6936
1618,124,6832
1619,124,6280
1620,124,6632
1621,124,10125
1622,124,1513
1623,124,8689
1624,124,10443
1625,125,3750
1626,125,8112
1627,125,4166
1628,125,1859
1629,125,7906
1630,125,6966
1631,125,6862
1632,125,6310
1633,125,6662
1634,125,10155
1635,125,1543
1636,125,8719
1637,125,10473
1638,126,3780
1639,126,8142
1640,126,4196
1641,126,1889
1642,126,7936
1643,126,6996
1644,126,6892
1645,126,6340
1646,126,6692
1647,126,10185
1648,126,1573
1649,126,8749
1650,126,10503
1651,127,3810
1652,127,8172
1653,127,4226
1654,127,1919
1655,127,7966
1656,127,7026
1657,127,6922
1658,127,6370
1659,127,6722
1660,127,10215
1661,127,1603
1662,127,8779
1663,127,10533
1664,128,3840
1665,128,8202
1666,128,4256
1667,128,1949
1668,128,7996
1669,128,7056
1670,128,6952
1671,128,6400
1672,128,6752
1673,128,10245
1674,128,1633
1675,128,8809
1676,128,10563
1677,129,3870
1678,129,8232
1679,129,4286
1680,129,1979
1681,129,8026
1682,129,7086
1683,129,6982
1684,129,6430
1685,129,6782
1686,129,10275
1687,129,1663
1688,129,8839
1689,129,10593
1690,130,3900
1691,130,8262
1692,130,4316
1693,130,2009
1694,130,8056
1695,130,7116
1696,130,7012
1697,130,6460
1698,130,6812
1699,130,10305
1700,130,1693
1701,130,8869
1702,130,10623
1703,131,3930
1704,131,8292
1705,131,4346
1706,131,2039
1707,131,8086
1708,131,7146
1709,131,7042
1710,131,6490
1711,131,6842
1712,131,10335
1713,131,1723
1714,131,8899
1715,131,10653
1716,132,3960
1717,132,8322
1718,132,4376
1719,132,2069
1720,132,8116
1721,132,7176
1722,132,7072
1723,132,6520
1724,132,6872
1725,132,10365
1726,132,1753
1727,132,8929
1728,132,10683
1729,133,3990
1730,133,8352
1731,133,4406
1732,133,2099
1733,133,8146
1734,133,7206
1735,133,7102
1736,133,6550
1737,133,6902
1738,133,10395
1739,133,1783
1740,133,8959
1741,133,10713
1742,134,4020
1743,134,8382
1744,134,4436
1745,134,2129
1746,134,8176
1747,134,7236
1748,134,7132
1749,134,6580
1750,134,6932
1751,134,10425
1752,134,1813
1753,134,8989
1754,134,10743
1755,135,4050
1756,135,8412
1757,135,4466
1758,135,2159
1759,135,8206
1760,135,7266
1761,135,7162
1762,135,6610
1763,135,6962
1764,135,10455
1765,135,1843
1766,135,9019
1767,135,10773
1768,136,4080
1769,136,8442
1770,136,4496
1771,136,2189
1772,136,8236
1773,136,7296
1774,136,7192
1775,136,6640
1776,136,6992
1777,136,10485
1778,136,1873
1779,136,9049
1780,136,3
1781,137,4110
1782,137,8472
1783,137,4526
1784,137,2219
1785,137,8266
1786,137,7326
1787,137,7222
1788,137,6670
1789,137,7022
1790,137,10515
1791,137,1903
1792,137,9079
1793,137,33
1794,138,4140
1795,138,8502
1796,138,4556
1797,138,2249
1798,138,8296
1799,138,7356
1800,138,7252
1801,138,6700
1802,138,7052
1803,138,10545
1804,138,1933
1805,138,9109
1806,138,63
1807,139,4170
1808,139,8532
1809,139,4586
1810,139,2279
1811,139,8326
1812,139,7386
1813,139,7282
1814,139,6730
1815,139,7082
1816,139,10575
1817,139,1963
1818,139,9139
1819,139,93
1820,140,4200
1821,140,8562
1822,140,4616
1823,140,2309
1824,140,8356
1825,140,7416
1826,140,7312
1827,140,6760
1828,140,7112
1829,140,10605
1830,140,1993
1831,140,9169
1832,140,123
1833,141,4230
1834,141,8592
1835,141,4646
1836,141,2339
1837,141,8386
1838,141,7446
1839,141,7342
1840,141,6790
1841,141,7142
1842,141,10635
1843,141,2023
1844,141,9199
1845,141,153
1846,142,4260
1847,142,8622
1848,142,4676
1849,142,2369
1850,142,8416
1851,142,7476
1852,142,7372
1853,142,6820
1854,142,7172
1855,142,10665
1856,142,2053
1857,142,9229
1858,142,183
1859,143,4290
1860,143,8652
1861,143,4706
1862,143,2399
1863,143,8446
1864,143,7506
1865,143,7402
1866,143,6850
1867,143,7202
1868,143,10695
1869,143,2083
1870,143,9259
1871,143,213
1872,144,4320
1873,144,8682
1874,144,4736
1875,144,2429
1876,144,8476
1877,144,7536
1878,144,7432
1879,144,6880
1880,144,7232
1881,144,10725
1882,144,2113
1883,144,9289
1884,144,243
1885,145,4350
1886,145,8712
