eid,vid,cid
294,36,5774
295,36,11837
296,37,3384
297,37,12648
298,37,17722
299,37,30891
300,37,30239
301,37,13549
302,37,5864
303,37,11927
304,38,3474
305,38,12738
306,38,17812
307,38,30981
308,38,30329
309,38,13639
310,38,5954
311,38,12017
312,39,3564
313,39,12828
314,39,17902
315,39,31071
316,39,30419
317,39,13729
318,39,6044
319,39,12107
320,40,3654
321,40,12918
322,40,17992
323,40,31161
324,40,30509
325,40,13819
326,40,6134
327,40,12197
328,41,3744
329,41,13008
330,41,18082
331,41,31251
332,41,30599
333,41,13909
334,41,6224
335,41,12287
336,42,3834
337,42,13098
338,42,18172
339,42,31341
340,42,30689
341,42,13999
342,42,6314
343,42,12377
344,43,3924
345,43,13188
346,43,18262
347,43,31431
348,43,30779
349,43,14089
350,43,6404
351,43,12467
352,44,4014
353,44,13278
354,44,18352
355,44,31521
356,44,30869
357,44,14179
358,44,6494
359,44,12557
360,45,4104
361,45,13368
362,45,18442
363,45,31611
364,45,30959
365,45,14269
366,45,6584
367,45,12647
368,46,4194
369,46,13458
370,46,18532
371,46,31701
372,46,31049
373,46,14359
374,46,6674
375,46,12737
376,47,4284
377,47,13548
378,47,18622
379,47,31791
380,47,31139
381,47,14449
382,47,6764
383,47,12827
384,48,4374
385,48,13638
386,48,18712
387,48,31881
388,48,31229
389,48,14539
390,48,6854
391,48,12917
392,49,4464
393,49,13728
394,49,18802
395,49,31971
396,49,31319
397,49,14629
398,49,6944
399,49,13007
400,50,4554
401,50,13818
402,50,18892
403,50,32061
404,50,31409
405,50,14719
406,50,7034
407,50,13097
408,51,4644
409,51,13908
410,51,18982
411,51,32151
412,51,31499
413,51,14809
414,51,7124
415,51,13187
416,52,4734
417,52,13998
418,52,19072
419,52,32241
420,52,31589
421,52,14899
422,52,7214
423,52,13277
424,53,4824
425,53,14088
426,53,19162
427,53,32331
428,53,31679
429,53,14989
430,53,7304
431,53,13367
432,54,4914
433,54,14178
434,54,19252
435,54,21
436,54,31769
437,54,15079
438,54,7394
439,54,13457
440,55,5004
441,55,14268
442,55,19342
443,55,111
444,55,31859
445,55,15169
446,55,7484
447,55,13547
448,56,5094
449,56,14358
450,56,19432
451,56,201
452,56,31949
453,56,15259
454,56,7574
455,56,13637
456,57,5184
457,57,14448
458,57,19522
459,57,291
460,57,32039
461,57,15349
462,57,7664
463,57,13727
464,58,5274
465,58,14538
466,58,19612
467,58,381
468,58,32129
469,58,15439
470,58,7754
471,58,13817
472,59,5364
473,59,14628
474,59,19702
475,59,471
476,59,32219
477,59,15529
478,59,7844
479,59,13907
480,60,5454
481,60,14718
482,60,19792
483,60,561
484,60,32309
485,60,15619
486,60,7934
487,60,13997
488,61,5544
489,61,14808
490,61,19882
491,61,651
492,61,32399
493,61,15709
494,61,8024
495,61,14087
496,62,5634
497,62,14898
498,62,19972
499,62,741
500,62,89
501,62,15799
502,62,8114
503,62,14177
504,63,5724
505,63,14988
506,63,20062
507,63,831
508,63,179
509,63,15889
510,63,8204
511,63,14267
512,64,5814
513,64,15078
514,64,20152
515,64,921
516,64,269
517,64,15979
518,64,8294
519,64,14357
520,65,5904
521,65,15168
522,65,20242
523,65,1011
524,65,359
525,65,16069
526,65,8384
527,65,14447
528,66,5994
529,66,15258
530,66,20332
531,66,1101
532,66,449
533,66,16159
534,66,8474
535,66,14537
536,67,6084
537,67,15348
538,67,20422
539,67,1191
540,67,539
541,67,16249
542,67,8564
543,67,14627
544,68,6174
545,68,15438
546,68,20512
547,68,1281
548,68,629
549,68,16339
550,68,8654
551,68,14717
552,69,6264
553,69,15528
554,69,20602
555,69,1371
556,69,719
557,69,16429
558,69,8744
559,69,14807
560,70,6354
561,70,15618
562,70,20692
563,70,1461
564,70,809
565,70,16519
566,70,8834
567,70,14897
568,71,6444
569,71,15708
570,71,20782
571,71,1551
572,71,899
573,71,16609
574,71,8924
575,71,14987
576,72,6534
577,72,15798
578,72,20872
579,72,1641
580,72,989
581,72,16699
582,72,9014
583,72,15077
584,73,6624
585,73,15888
586,73,20962
587,73,1731
588,73,1079
589,73,16789
590,73,9104
591,73,15167
592,74,6714
593,74,15978
594,74,21052
595,74,1821
596,74,1169
597,74,16879
598,74,9194
599,74,15257
600,75,6804
601,75,16068
602,75,21142
603,75,1911
604,75,1259
605,75,16969
606,75,9284
607,75,15347
608,76,6894
609,76,16158
610,76,21232
611,76,2001
612,76,1349
613,76,17059
614,76,9374
615,76,15437
616,77,6984
617,77,16248
618,77,21322
619,77,2091
620,77,1439
621,77,17149
622,77,9464
623,77,15527
624,78,7074
625,78,16338
626,78,21412
627,78,2181
628,78,1529
629,78,17239
630,78,9554
631,78,15617
632,79,7164
633,79,16428
634,79,21502
635,79,2271
636,79,1619
637,79,17329
638,79,9644
639,79,15707
640,80,7254
641,80,16518
642,80,21592
643,80,2361
644,80,1709
645,80,17419
646,80,9734
647,80,15797
648,81,7344
649,81,16608
650,81,21682
651,81,2451
652,81,1799
653,81,17509
654,81,9824
655,81,15887
656,82,7434
657,82,16698
658,82,21772
659,82,2541
660,82,1889
661,82,17599
662,82,9914
663,82,15977
664,83,7524
665,83,16788
666,83,21862
667,83,2631
668,83,1979
669,83,17689
670,83,10004
671,83,16067
672,84,7614
673,84,16878
674,84,21952
675,84,2721
676,84,2069
677,84,17779
678,84,10094
679,84,16157
680,85,7704
681,85,16968
682,85,22042
683,85,2811
684,85,2159
685,85,17869
686,85,10184
687,85,16247
688,86,7794
689,86,17058
690,86,22132
691,86,2901
692,86,2249
693,86,17959
694,86,10274
695,86,16337
696,87,7884
697,87,17148
698,87,22222
699,87,2991
700,87,2339
701,87,18049
702,87,10364
703,87,16427
704,88,7974
705,88,17238
706,88,22312
707,88,3081
708,88,2429
709,88,18139
710,88,10454
711,88,16517
712,89,8064
713,89,17328
714,89,22402
715,89,3171
716,89,2519
717,89,18229
718,89,10544
719,89,16607
720,90,8154
721,90,17418
722,90,22492
723,90,3261
724,90,2609
725,90,18319
726,90,10634
727,90,16697
728,91,8244
729,91,17508
730,91,22582
731,91,3351
732,91,2699
733,91,18409
734,91,10724
735,91,16787
736,92,8334
737,92,17598
738,92,22672
739,92,3441
740,92,2789
741,92,18499
742,92,10814
743,92,16877
744,93,8424
745,93,17688
746,93,22762
747,93,3531
748,93,2879
749,93,18589
750,93,10904
751,93,16967
752,94,8514
753,94,17778
754,94,22852
755,94,3621
756,94,2969
757,94,18679
758,94,10994
759,94,17057
760,95,8604
761,95,17868
762,95,22942
763,95,3711
764,95,3059
765,95,18769
766,95,11084
767,95,17147
768,96,8694
769,96,17958
770,96,23032
771,96,3801
772,96,3149
773,96,18859
774,96,11174
775,96,17237
776,97,8784
777,97,18048
778,97,23122
779,97,3891
780,97,3239
781,97,18949
782,97,11264
783,97,17327
784,98,8874
785,98,18138
786,98,23212
787,98,3981
788,98,3329
789,98,19039
790,98,11354
791,98,17417
792,99,8964
793,99,18228
794,99,23302
795,99,4071
796,99,3419
797,99,19129
798,99,11444
799,99,17507
800,100,9054
801,100,18318
802,100,23392
803,100,4161
804,100,3509
805,100,19219
806,100,11534
807,100,17597
808,101,9144
809,101,18408
810,101,23482
811,101,4251
812,101,3599
813,101,19309
814,101,11624
815,101,17687
816,102,9234
817,102,18498
818,102,23572
819,102,4341
820,102,3689
821,102,19399
822,102,11714
823,102,17777
824,103,9324
825,103,18588
826,103,23662
827,103,4431
828,103,3779
829,103,19489
830,103,11804
831,103,17867
832,104,9414
833,104,18678
834,104,23752
835,104,4521
836,104,3869
837,104,19579
838,104,11894
839,104,17957
840,105,9504
841,105,18768
842,105,23842
843,105,4611
844,105,3959
845,105,19669
846,105,11984
847,105,18047
848,106,9594
849,106,18858
850,106,23932
851,106,4701
852,106,4049
853,106,19759
854,106,12074
855,106,18137
856,107,9684
857,107,18948
858,107,24022
859,107,4791
860,107,4139
861,107,19849
862,107,12164
863,107,18227
864,108,9774
865,108,19038
866,108,24112
867,108,4881
868,108,4229
869,108,19939
870,108,12254
871,108,18317
872,109,9864
873,109,19128
874,109,24202
875,109,4971
876,109,4319
877,109,20029
878,109,12344
879,109,18407
880,110,9954
881,110,19218
882,110,24292
883,110,5061
884,110,4409
885,110,20119
886,110,12434
887,110,18497
888,111,10044
889,111,19308
890,111,24382
891,111,5151
892,111,4499
893,111,20209
894,111,12524
895,111,18587
896,112,10134
897,112,19398
898,112,24472
899,112,5241
900,112,4589
901,112,20299
902,112,12614
903,112,18677
904,113,10224
905,113,19488
906,113,24562
907,113,5331
908,113,4679
909,113,20389
910,113,12704
911,113,18767
912,114,10314
913,114,19578
914,114,24652
915,114,5421
916,114,4769
917,114,20479
918,114,12794
919,114,18857
920,115,10404
921,115,19668
922,115,24742
923,115,5511
924,115,4859
925,115,20569
926,115,12884
927,115,18947
928,116,10494
929,116,19758
930,116,24832
931,116,5601
932,116,4949
933,116,20659
934,116,12974
935,116,19037
936,117,10584
937,117,19848
938,117,24922
939,117,5691
940,117,5039
941,117,20749
942,117,13064
943,117,19127
944,118,10674
945,118,19938
946,118,25012
947,118,5781
948,118,5129
949,118,20839
950,118,13154
951,118,19217
952,119,10764
953,119,20028
954,119,25102
955,119,5871
956,119,5219
957,119,20929
958,119,13244
959,119,19307
960,120,10854
961,120,20118
962,120,25192
963,120,5961
964,120,5309
965,120,21019
966,120,13334
967,120,19397
968,121,10944
969,121,20208
970,121,25282
971,121,6051
972,121,5399
973,121,21109
974,121,13424
975,121,19487
976,122,11034
977,122,20298
978,122,25372
979,122,6141
980,122,5489
981,122,21199
982,122,13514
983,122,19577
984,123,11124
985,123,20388
986,123,25462
987,123,6231
988,123,5579
989,123,21289
990,123,13604
991,123,19667
992,124,11214
993,124,20478
994,124,25552
995,124,6321
996,124,5669
997,124,21379
998,124,13694
999,124,19757
1000,125,11304
1001,125,20568
1002,125,25642
1003,125,6411
1004,125,5759
1005,125,21469
1006,125,13784
1007,125,19847
1008,126,11394
1009,126,20658
1010,126,25732
1011,126,6501
1012,126,5849
1013,126,21559
1014,126,13874
1015,126,19937
1016,127,11484
1017,127,20748
1018,127,25822
1019,127,6591
1020,127,5939
1021,127,21649
1022,127,13964
1023,127,20027
1024,128,11574
1025,128,20838
1026,128,25912
1027,128,6681
1028,128,6029
1029,128,21739
1030,128,14054
1031,128,20117
1032,129,11664
1033,129,20928
1034,129,26002
1035,129,6771
1036,129,6119
1037,129,21829
1038,129,14144
1039,129,20207
1040,130,11754
1041,130,21018
1042,130,26092
1043,130,6861
1044,130,6209
1045,130,21919
1046,130,14234
1047,130,20297
1048,131,11844
1049,131,21108
1050,131,26182
1051,131,6951
1052,131,6299
1053,131,22009
1054,131,14324
1055,131,20387
1056,132,11934
1057,132,21198
1058,132,26272
1059,132,7041
1060,132,6389
1061,132,22099
1062,132,14414
1063,132,20477
1064,133,12024
1065,133,21288
1066,133,26362
1067,133,7131
1068,133,6479
1069,133,22189
1070,133,14504
1071,133,20567
1072,134,12114
1073,134,21378
1074,134,26452
1075,134,7221
1076,134,6569
1077,134,22279
1078,134,14594
1079,134,20657
1080,135,12204
1081,135,21468
1082,135,26542
1083,135,7311
1084,135,6659
1085,135,22369
1086,135,14684
1087,135,20747
1088,136,12294
1089,136,21558
1090,136,26632
1091,136,7401
1092,136,6749
1093,136,22459
1094,136,14774
1095,136,20837
1096,137,12384
1097,137,21648
1098,137,26722
1099,137,7491
1100,137,6839
1101,137,22549
1102,137,14864
1103,137,20927
1104,138,12474
1105,138,21738
1106,138,26812
1107,138,7581
1108,138,6929
1109,138,22639
1110,138,14954
1111,138,21017
1112,139,12564
1113,139,21828
1114,139,26902
1115,139,7671
1116,139,7019
1117,139,22729
1118,139,15044
1119,139,21107
1120,140,12654
1121,140,21918
1122,140,26992
1123,140,7761
1124,140,7109
1125,140,22819
1126,140,15134
1127,140,21197
1128,141,12744
1129,141,22008
1130,141,27082
1131,141,7851
1132,141,7199
1133,141,22909
1134,141,15224
1135,141,21287
1136,142,12834
1137,142,22098
1138,142,27172
1139,142,7941
1140,142,7289
1141,142,22999
1142,142,15314
1143,142,21377
1144,143,12924
1145,143,22188
1146,143,27262
1147,143,8031
1148,143,7379
1149,143,23089
1150,143,15404
1151,143,21467
1152,144,13014
1153,144,22278
1154,144,27352
1155,144,8121
1156,144,7469
1157,144,23179
1158,144,15494
1159,144,21557
1160,145,13104
1161,145,22368
1162,145,27442
1163,145,8211
1164,145,7559
1165,145,23269
1166,145,15584
1167,145,21647
1168,146,13194
1169,146,22458
1170,146,27532
1171,146,8301
1172,146,7649
1173,146,23359
1174,146,15674
1175,146,21737
1176,147,13284
1177,147,22548
1178,147,27622
1179,147,8391
1180,147,7739
1181,147,23449
1182,147,15764
1183,147,21827
1184,148,13374
1185,148,22638
1186,148,27712
1187,148,8481
1188,148,7829
1189,148,23539
1190,148,15854
1191,148,21917
1192,149,13464
1193,149,22728
1194,149,27802
1195,149,8571
1196,149,7919
1197,149,23629
1198,149,15944
1199,149,22007
1200,150,13554
1201,150,22818
1202,150,27892
1203,150,8661
1204,150,8009
1205,150,23719
1206,150,16034
1207,150,22097
1208,151,13644
1209,151,22908
1210,151,27982
1211,151,8751
1212,151,8099
1213,151,23809
1214,151,16124
1215,151,22187
1216,152,13734
1217,152,22998
1218,152,28072
1219,152,8841
1220,152,8189
1221,152,23899
1222,152,16214
1223,152,22277
1224,153,13824
1225,153,23088
1226,153,28162
1227,153,8931
1228,153,8279
1229,153,23989
1230,153,16304
1231,153,22367
1232,154,13914
1233,154,23178
1234,154,28252
1235,154,9021
1236,154,8369
1237,154,24079
1238,154,16394
1239,154,22457
1240,155,14004
1241,155,23268
1242,155,28342
1243,155,9111
1244,155,8459
1245,155,24169
1246,155,16484
1247,155,22547
1248,156,14094
1249,156,23358
1250,156,28432
1251,156,9201
1252,156,8549
1253,156,24259
1254,156,16574
1255,156,22637
1256,157,14184
1257,157,23448
1258,157,28522
1259,157,9291
1260,157,8639
1261,157,24349
1262,157,16664
1263,157,22727
1264,158,14274
1265,158,23538
1266,158,28612
1267,158,9381
1268,158,8729
1269,158,24439
1270,158,16754
1271,158,22817
1272,159,14364
1273,159,23628
1274,159,28702
1275,159,9471
1276,159,8819
1277,159,24529
1278,159,16844
1279,159,22907
1280,160,14454
1281,160,23718
1282,160,28792
1283,160,9561
1284,160,8909
1285,160,24619
1286,160,16934
1287,160,22997
1288,161,14544
1289,161,23808
1290,161,28882
1291,161,9651
1292,161,8999
1293,161,24709
1294,161,17024
1295,161,23087
1296,162,14634
1297,162,23898
1298,162,28972
1299,162,9741
1300,162,9089
1301,162,24799
1302,162,17114
1303,162,23177
1304,163,14724
1305,163,23988
1306,163,29062
1307,163,9831
1308,163,9179
1309,163,24889
1310,163,17204
1311,163,23267
1312,164,14814
1313,164,24078
1314,164,29152
1315,164,9921
1316,164,9269
1317,164,24979
1318,164,17294
1319,164,23357
1320,165,14904
1321,165,24168
1322,165,29242
1323,165,10011
1324,165,9359
1325,165,25069
1326,165,17384
1327,165,23447
1328,166,14994
1329,166,24258
1330,166,29332
1331,166,10101
1332,166,9449
1333,166,25159
1334,166,17474
1335,166,23537
1336,167,15084
1337,167,24348
1338,167,29422
1339,167,10191
1340,167,9539
1341,167,25249
1342,167,17564
1343,167,23627
1344,168,15174
1345,168,24438
1346,168,29512
1347,168,10281
1348,168,9629
1349,168,25339
1350,168,17654
1351,168,23717
1352,169,15264
1353,169,24528
1354,169,29602
1355,169,10371
1356,169,9719
1357,169,25429
1358,169,17744
1359,169,23807
1360,170,15354
1361,170,24618
1362,170,29692
1363,170,10461
1364,170,9809
1365,170,25519
1366,170,17834
1367,170,23897
1368,171,15444
1369,171,24708
1370,171,29782
1371,171,10551
1372,171,9899
1373,171,25609
1374,171,17924
1375,171,23987
1376,172,15534
1377,172,24798
1378,172,29872
1379,172,10641
1380,172,9989
1381,172,25699
1382,172,18014
1383,172,24077
1384,173,15624
1385,173,24888
1386,173,29962
1387,173,10731
1388,173,10079
1389,173,25789
1390,173,18104
1391,173,24167
1392,174,15714
1393,174,24978
1394,174,30052
1395,174,10821
1396,174,10169
1397,174,25879
1398,174,18194
1399,174,24257
1400,175,15804
1401,175,25068
1402,175,30142
1403,175,10911
1404,175,10259
1405,175,25969
1406,175,18284
1407,175,24347
1408,176,15894
1409,176,25158
1410,176,30232
1411,176,11001
1412,176,10349
1413,176,26059
1414,176,18374
1415,176,24437
1416,177,15984
1417,177,25248
1418,177,30322
1419,177,11091
1420,177,10439
1421,177,26149
1422,177,18464
1423,177,24527
1424,178,16074
1425,178,25338
1426,178,30412
1427,178,11181
1428,178,10529
1429,178,26239
1430,178,18554
1431,178,24617
1432,179,16164
1433,179,25428
1434,179,30502
1435,179,11271
1436,179,10619
1437,179,26329
1438,179,18644
1439,179,24707
1440,180,16254
1441,180,25518
1442,180,30592
1443,180,11361
1444,180,10709
1445,180,26419
1446,180,18734
1447,180,24797
1448,181,16344
1449,181,25608
1450,181,30682
1451,181,11451
1452,181,10799
1453,181,26509
1454,181,18824
1455,181,24887
1456,182,16434
1457,182,25698
1458,182,30772
1459,182,11541
1460,182,10889
1461,182,26599
1462,182,18914
1463,182,24977
1464,183,16524
1465,183,25788
1466,183,30862
1467,183,11631
1468,183,10979
1469,183,26689
1470,183,19004
1471,183,25067
1472,184,16614
1473,184,25878
1474,184,30952
1475,184,11721
1476,184,11069
1477,184,26779
1478,184,19094
1479,184,25157
1480,185,16704
1481,185,25968
1482,185,31042
1483,185,11811
1484,185,11159
1485,185,26869
1486,185,19184
1487,185,25247
1488,186,16794
1489,186,26058
1490,186,31132
1491,186,11901
1492,186,11249
1493,186,26959
1494,186,19274
1495,186,25337
1496,187,16884
1497,187,26148
1498,187,31222
1499,187,11991
1500,187,11339
1501,187,27049
1502,187,19364
1503,187,25427
1504,188,16974
1505,188,26238
1506,188,31312
1507,188,12081
1508,188,11429
1509,188,27139
1510,188,19454
1511,188,25517
1512,189,17064
1513,189,26328
1514,189,31402
1515,189,12171
1516,189,11519
1517,189,27229
1518,189,19544
1519,189,25607
1520,190,17154
1521,190,26418
1522,190,31492
1523,190,12261
1524,190,11609
1525,190,27319
1526,190,19634
1527,190,25697
1528,191,17244
1529,191,26508
1530,191,31582
1531,191,12351
1532,191,11699
1533,191,27409
1534,191,19724
1535,191,25787
1536,192,17334
1537,192,26598
1538,192,31672
1539,192,12441
1540,192,11789
1541,192,27499
1542,192,19814
1543,192,25877
1544,193,17424
1545,193,26688
1546,193,31762
1547,193,12531
1548,193,11879
1549,193,27589
1550,193,19904
1551,193,25967
1552,194,17514
1553,194,26778
1554,194,31852
1555,194,12621
1556,194,11969
1557,194,27679
1558,194,19994
1559,194,26057
1560,195,17604
1561,195,26868
1562,195,31942
1563,195,12711
1564,195,12059
1565,195,27769
1566,195,20084
1567,195,26147
1568,196,17694
1569,196,26958
1570,196,32032
1571,196,12801
1572,196,12149
1573,196,27859
1574,196,20174
1575,196,26237
1576,197,17784
1577,197,27048
1578,197,32122
1579,197,12891
1580,197,12239
1581,197,27949
1582,197,20264
1583,197,26327
1584,198,17874
1585,198,27138
1586,198,32212
1587,198,12981
1588,198,12329
1589,198,28039
1590,198,20354
1591,198,26417
1592,199,17964
1593,199,27228
1594,199,32302
1595,199,13071
1596,199,12419
1597,199,28129
1598,199,20444
1599,199,26507
1600,200,18054
1601,200,27318
1602,200,32392
1603,200,13161
1604,200,12509
1605,200,28219
1606,200,20534
1607,200,26597
1608,201,18144
1609,201,27408
1610,201,82
1611,201,13251
1612,201,12599
1613,201,28309
1614,201,20624
1615,201,26687
1616,202,18234
1617,202,27498
1618,202,172
1619,202,13341
1620,202,12689
1621,202,28399
1622,202,20714
1623,202,26777
1624,203,18324
1625,203,27588
1626,203,262
1627,203,13431
1628,203,12779
1629,203,28489
1630,203,20804
1631,203,26867
1632,204,18414
1633,204,27678
1634,204,352
1635,204,13521
1636,204,12869
1637,204,28579
1638,204,20894
1639,204,26957
1640,205,18504
1641,205,27768
1642,205,442
1643,205,13611
1644,205,12959
1645,205,28669
1646,205,20984
1647,205,27047
1648,206,18594
1649,206,27858
1650,206,532
1651,206,13701
1652,206,13049
1653,206,28759
1654,206,21074
1655,206,27137
1656,207,18684
1657,207,27948
1658,207,622
1659,207,13791
1660,207,13139
1661,207,28849
1662,207,21164
1663,207,27227
1664,208,18774
1665,208,28038
1666,208,712
1667,208,13881
1668,208,13229
1669,208,28939
1670,208,21254
1671,208,27317
1672,209,18864
1673,209,28128
1674,209,802
1675,209,13971
1676,209,13319
1677,209,29029
1678,209,21344
1679,209,27407
1680,210,18954
1681,210,28218
1682,210,892
1683,210,14061
1684,210,13409
1685,210,29119
1686,210,21434
1687,210,27497
1688,211,19044
1689,211,28308
1690,211,982
1691,211,14151
1692,211,13499
1693,211,29209
1694,211,21524
1695,211,27587
1696,212,19134
1697,212,28398
1698,212,1072
1699,212,14241
1700,212,13589
1701,212,29299
1702,212,21614
1703,212,27677
1704,213,19224
1705,213,28488
1706,213,1162
1707,213,14331
1708,213,13679
1709,213,29389
1710,213,21704
1711,213,27767
1712,214,19314
1713,214,28578
1714,214,1252
1715,214,14421
1716,214,13769
1717,214,29479
1718,214,21794
1719,214,27857
1720,215,19404
1721,215,28668
1722,215,1342
1723,215,14511
1724,215,13859
1725,215,29569
1726,215,21884
1727,215,27947
1728,216,19494
1729,216,28758
1730,216,1432
1731,216,14601
1732,216,13949
1733,216,29659
1734,216,21974
1735,216,28037
1736,217,19584
1737,217,28848
1738,217,1522
1739,217,14691
1740,217,14039
1741,217,29749
1742,217,22064
1743,217,28127
1744,218,19674
1745,218,28938
1746,218,1612
1747,218,14781
1748,218,14129
1749,218,29839
1750,218,22154
1751,218,28217
1752,219,19764
1753,219,29028
1754,219,1702
1755,219,14871
1756,219,14219
1757,219,29929
1758,219,22244
1759,219,28307
1760,220,19854
1761,220,29118
1762,220,1792
1763,220,14961
1764,220,14309
1765,220,30019
1766,220,22334
1767,220,28397
1768,221,19944
1769,221,29208
1770,221,1882
1771,221,15051
1772,221,14399
1773,221,30109
1774,221,22424
1775,221,28487
1776,222,20034
1777,222,29298
1778,222,1972
1779,222,15141
1780,222,14489
1781,222,30199
1782,222,22514
1783,222,28577
1784,223,20124
1785,223,29388
1786,223,2062
1787,223,15231
1788,223,14579
1789,223,30289
1790,223,22604
1791,223,28667
1792,224,20214
1793,224,29478
1794,224,2152
1795,224,15321
1796,224,14669
1797,224,30379
1798,224,22694
1799,224,28757
1800,225,20304
1801,225,29568
1802,225,2242
1803,225,15411
1804,225,14759
1805,225,30469
1806,225,22784
1807,225,28847
1808,226,20394
1809,226,29658
1810,226,2332
1811,226,15501
1812,226,14849
1813,226,30559
1814,226,22874
1815,226,28937
1816,227,20484
1817,227,29748
1818,227,2422
1819,227,15591
1820,227,14939
1821,227,30649
1822,227,22964
1823,227,29027
1824,228,20574
1825,228,29838
1826,228,2512
1827,228,15681
1828,228,15029
1829,228,30739
1830,228,23054
1831,228,29117
1832,229,20664
1833,229,29928
1834,229,2602
1835,229,15771
1836,229,15119
1837,229,30829
1838,229,23144
1839,229,29207
1840,230,20754
1841,230,30018
1842,230,2692
1843,230,15861
1844,230,15209
1845,230,30919
1846,230,23234
1847,230,29297
1848,231,20844
1849,231,30108
1850,231,2782
1851,231,15951
1852,231,15299
1853,231,31009
1854,231,23324
1855,231,29387
1856,232,20934
1857,232,30198
1858,232,2872
1859,232,16041
1860,232,15389
1861,232,31099
1862,232,23414
1863,232,29477
1864,233,21024
1865,233,30288
1866,233,2962
1867,233,16131
1868,233,15479
1869,233,31189
1870,233,23504
1871,233,29567
1872,234,21114
1873,234,30378
1874,234,3052
1875,234,16221
1876,234,15569
